IP LINLIN
DP 0.0 2.831839081794086e-18
DP 0.24699497487437228 6.21363894983661e-18
DP 0.49398994974874455 1.3523916696689085e-17
DP 0.7409849246231168 2.919698377452656e-17
DP 0.9879798994974891 6.252482993064734e-17
DP 1.2349748743718578 1.3281467955334728e-16
DP 1.48196984924623 2.798457189461222e-16
DP 1.7289648241206024 5.848847329723834e-16
DP 1.9759597989949746 1.2125535630989654e-15
DP 2.222954773869347 2.4935070936029844e-15
DP 2.469949748743719 5.086268857531941e-15
DP 2.7169447236180915 1.029122437580462e-14
DP 2.963939698492462 2.065445834075106e-14
DP 3.2109346733668342 4.111872146336873e-14
DP 3.4579296482412065 8.119783011742473e-14
DP 3.704924623115577 1.5904802254423777e-13
DP 3.9519195979899493 3.090232482389988e-13
DP 4.198914572864322 5.955703404381748e-13
DP 4.445909547738694 1.138554958751809e-12
DP 4.692904522613066 2.1590065786652164e-12
DP 4.939899497487438 4.060999736168644e-12
DP 5.186894472361809 7.576890063951334e-12
DP 5.433889447236181 1.4022583658494073e-11
DP 5.680884422110552 2.574210885588351e-11
DP 5.927879396984924 4.6874779125817346e-11
DP 6.174874371859296 8.46668447298608e-11
DP 6.4218693467336685 1.5169335099366852e-10
DP 6.668864321608041 2.6958687488728184e-10
DP 6.915859296482413 4.752367009877129e-10
DP 7.1628542713567835 8.309984803689348e-10
DP 7.409849246231156 1.4413502104149277e-09
DP 7.656844221105526 2.4798067119300394e-09
DP 7.903839195979899 4.2319952883535e-09
DP 8.15083417085427 7.16393355164791e-09
DP 8.397829145728643 1.2029205700796579e-08
DP 8.644824120603015 2.0035555266186425e-08
DP 8.891819095477388 3.3101284244575116e-08
DP 9.138814070351758 5.4245951744540984e-08
DP 9.38580904522613 8.817974773056986e-08
DP 9.632804020100503 1.4218356521525236e-07
DP 9.879798994974875 2.274096955225858e-07
DP 10.126793969849246 3.607842603457581e-07
DP 10.373788944723618 5.677605561761751e-07
DP 10.62078391959799 8.862614962177441e-07
DP 10.867778894472362 1.3722636986892205e-06
DP 11.114773869346733 2.107619931694543e-06
DP 11.361768844221105 3.2108945890503843e-06
DP 11.608763819095477 4.852201509427407e-06
DP 11.85575879396985 7.273285543582713e-06
DP 12.102753768844222 1.081437627711989e-05
DP 12.349748743718592 1.5949656853029185e-05
DP 12.596743718592965 2.3333518971011037e-05
DP 12.843738693467337 3.3860094521011926e-05
DP 13.09073366834171 4.873883238936202e-05
DP 13.33772864321608 6.958908153936491e-05
DP 13.584723618090452 9.855669181164269e-05
DP 13.831718592964824 0.00013845548308706485
DP 14.078713567839197 0.00019293598215876803
DP 14.325708542713567 0.00026668299891207347
DP 14.57270351758794 0.00036564232287813385
DP 14.819698492462312 0.0004972749901160414
DP 15.066693467336684 0.0006708351410554154
DP 15.313688442211054 0.0008976644389063154
DP 15.560683417085427 0.0011914923717331518
DP 15.807678391959799 0.0015687276110711494
DP 16.05467336683417 0.002048721117688323
DP 16.30166834170854 0.002653977132769829
DP 16.548663316582914 0.003410283926832131
DP 16.795658291457286 0.004346732644796549
DP 17.04265326633166 0.005495590302341221
DP 17.28964824120603 0.006891992517338396
DP 17.536643216080403 0.008573423461729478
DP 17.783638190954775 0.010578955297680022
DP 18.030633165829144 0.012948227398697503
DP 18.277628140703516 0.015720157139742147
DP 18.52462311557789 0.018931388896880792
DP 18.77161809045226 0.022614505734530697
DP 19.018613065326633 0.026796048328562208
DP 19.265608040201005 0.031494406864248675
DP 19.512603015075378 0.03671767251191151
DP 19.75959798994975 0.04246155390797148
DP 20.006592964824122 0.04870747899045848
DP 20.25358793969849 0.055421011688952894
DP 20.500582914572863 0.06255071465791709
DP 20.747577889447236 0.07002758214374318
DP 20.994572864321608 0.07776515041372178
DP 21.24156783919598 0.08566036687934657
DP 21.488562814070352 0.09359526385879577
DP 21.735557788944725 0.10143944043595345
DP 21.982552763819097 0.10905330848426989
DP 22.229547738693466 0.11629200970748511
DP 22.476542713567838 0.12300986304335164
DP 22.72353768844221 0.1290651597010637
DP 22.970532663316583 0.13432509003589727
DP 23.217527638190955 0.13867056550340623
DP 23.464522613065327 0.14200069238318674
DP 23.7115175879397 0.14423666306906763
DP 23.95851256281407 0.14532485551802346
DP 24.205507537688444 0.1452389706854415
DP 24.452502512562813 0.1439810889880928
DP 24.699497487437185 0.14158158653915034
DP 24.946492462311557 0.1380979158643142
DP 25.19348743718593 0.13361231943336005
DP 25.4404824120603 0.12822860305588368
DP 25.687477386934674 0.12206814585249852
DP 25.934472361809046 0.11526536076821889
DP 26.18146733668342 0.10796284214977883
DP 26.428462311557787 0.10030644369978153
DP 26.67545728643216 0.09244052136170001
DP 26.922452261306532 0.08450355279760674
DP 27.169447236180904 0.07662431053157846
DP 27.416442211055276 0.0689187227343994
DP 27.66343718592965 0.0614875076390696
DP 27.91043216080402 0.054414618414686616
DP 28.157427135678393 0.04776648847464285
DP 28.404422110552765 0.041592025640954204
DP 28.651417085427134 0.0359232696166794
DP 28.898412060301506 0.030776602301401352
DP 29.14540703517588 0.026154385239906753
DP 29.39240201005025 0.02204689274039891
DP 29.639396984924623 0.01843441206914207
DP 29.886391959798996 0.015289392232478676
DP 30.133386934673368 0.012578538465843971
DP 30.38038190954774 0.010264768785614779
DP 30.62737688442211 0.008308969972539495
DP 30.87437185929648 0.0066715114655557925
DP 31.121366834170853 0.005313495450164832
DP 31.368361809045226 0.004197738866188179
DP 31.615356783919598 0.0032894974406486453
DP 31.86235175879397 0.00255695282988998
DP 32.10934673366834 0.001971491499617209
DP 32.356341708542715 0.0015078083030313442
DP 32.60333668341708 0.0011438692392994822
DP 32.85033165829146 0.0008607671035289523
DP 33.09732663316583 0.0006425012393687378
DP 33.344321608040204 0.00047570893389413263
DP 33.59131658291457 0.0003493716609410908
DP 33.83831155778894 0.0002545148169865385
DP 34.08530653266332 0.0001839151457326731
DP 34.332301507537686 0.0001318259621409794
DP 34.57929648241206 9.372672300639736e-05
DP 34.82629145728643 6.61005305285186e-05
DP 35.073286432160806 4.6240815694879606e-05
DP 35.320281407035175 3.2086700228153846e-05
DP 35.56727638190955 2.2085317969545367e-05
DP 35.81427135678392 1.5078609175671014e-05
DP 36.06126633165829 1.0211697526492557e-05
DP 36.308261306532664 6.8598343571254455e-06
DP 36.55525628140703 4.570969723835651e-06
DP 36.80225125628141 3.021218180692764e-06
DP 37.04924623115578 1.9807737105883862e-06
DP 37.29624120603015 1.2881506772300558e-06
DP 37.54323618090452 8.309549860877202e-07
DP 37.7902311557789 5.317008555553458e-07
DP 38.037226130653266 3.3747083743934496e-07
DP 38.284221105527635 2.1246342017402057e-07
DP 38.53121608040201 1.326817272547599e-07
DP 38.77821105527638 8.218964295479954e-08
DP 39.025206030150756 5.050124677688744e-08
DP 39.272201005025124 3.077982423580354e-08
DP 39.5191959798995 1.860840715711824e-08
DP 39.76619095477387 1.1159154577042379e-08
DP 40.013185929648245 6.637926145314783e-09
DP 40.26018090452261 3.916630194561675e-09
DP 40.50717587939698 2.2923015518444396e-09
DP 40.75417085427136 1.3307913158066838e-09
DP 41.00116582914573 7.663500622424194e-10
DP 41.2481608040201 4.3774728875602943e-10
DP 41.49515577889447 2.480268866643003e-10
DP 41.74215075376885 1.3939689105777347e-10
DP 41.989145728643216 7.771170597560576e-11
DP 42.236140703517584 4.2973312058457035e-11
DP 42.48313567839196 2.3571663916693122e-11
DP 42.73013065326633 1.282509771178624e-11
DP 42.977125628140705 6.921658270790074e-12
DP 43.22412060301507 3.705430349765419e-12
DP 43.47111557788945 1.967642451449559e-12
DP 43.71811055276382 1.0364127386952497e-12
DP 43.965105527638194 5.414998365991577e-13
DP 44.21210050251256 2.80635718894616e-13
DP 44.45909547738693 1.4426686428410608e-13
DP 44.70609045226131 7.356466592181296e-14
DP 44.953085427135676 3.720925467360345e-14
DP 45.20008040201005 1.866859799451511e-14
DP 45.44707537688442 9.290764798302042e-15
DP 45.694070351758796 4.5863823431251756e-15
DP 45.941065326633165 2.2457844835057006e-15
DP 46.18806030150754 1.0907994895915055e-15
DP 46.43505527638191 5.255339828680232e-16
DP 46.68205025125628 2.511514625467575e-16
DP 46.929045226130654 1.190555506120391e-16
DP 47.17604020100502 5.598125280451603e-17
DP 47.4230351758794 2.6110465094257643e-17
DP 47.67003015075377 1.207996375793223e-17
DP 47.91702512562814 5.543648478032407e-18
DP 48.16402010050251 2.523508463219821e-18
DP 48.41101507537689 1.139443712569259e-18
DP 48.65801005025126 5.103404780519032e-19
DP 48.905005025125625 2.267285366200863e-19
DP 49.152 9.99151587798446e-20
EN
