IP LINLIN
DP -5.790719999999999 -0.05875092874170727
DP -5.6575999999999995 0.013725438791267041
DP -5.52448 -0.026294024931127133
DP -5.39136 -0.014921924818384428
DP -5.25824 0.00603215246101588
DP -5.12512 0.027130831144317195
DP -4.991999999999999 -0.03595989819706682
DP -4.858879999999999 -0.005469095684686041
DP -4.725759999999999 -0.01294680825425621
DP -4.592639999999999 0.006002792018826656
DP -4.4595199999999995 0.004092378872590482
DP -4.3264 0.034812473953317144
DP -4.19328 0.00610237014919517
DP -4.06016 -0.03213224630885581
DP -3.92704 0.03847122921538871
DP -3.7939199999999995 -0.007280216580395841
DP -3.6607999999999996 -0.005367133599390398
DP -3.5276799999999997 -0.0014692645427095373
DP -3.39456 -0.013053965018567622
DP -3.2614399999999995 0.032806104322029385
DP -3.1283199999999995 0.042336869084549415
DP -2.9951999999999996 0.03275283425247072
DP -2.8620799999999997 0.030851433428432034
DP -2.72896 0.02709708216192248
DP -2.59584 -0.01878267020901172
DP -2.46272 0.013484747653842794
DP -2.3295999999999997 0.004047739558954811
DP -2.1964799999999998 0.03655797069556413
DP -2.06336 0.0040139120645228425
DP -1.93024 0.04424673911888981
DP -1.7971199999999998 0.03265262679657991
DP -1.6639999999999997 0.02316929828018821
DP -1.5308799999999998 0.06515634159823253
DP -1.39776 0.04230033403105332
DP -1.26464 0.011875088106052884
DP -1.1315199999999999 0.051832935942419334
DP -0.9984 0.021229722789344305
DP -0.8652799999999998 0.06890507745563691
DP -0.7321599999999999 0.01556783399114632
DP -0.59904 0.028781975413582073
DP -0.46591999999999995 0.017486854109401206
DP -0.3328 0.04798793259659385
DP -0.19967999999999997 0.06324596926368296
DP -0.06656 0.06133515031854141
DP 0.06656 0.09583417893456178
DP 0.19967999999999997 0.07285869801114288
DP 0.3328 0.07670180185937521
DP 0.46591999999999995 0.06518345334722646
DP 0.59904 0.09204959615785147
DP 0.7321599999999999 0.04410731821081291
DP 0.8652799999999998 0.036413748845349085
DP 0.9984 0.07487813297873049
DP 1.1315199999999999 0.036525854558835
DP 1.26464 0.051800603069579995
DP 1.39776 0.1207293940421287
DP 1.5308799999999998 0.08797023475383337
DP 1.6639999999999997 0.03447554801832506
DP 1.7971199999999998 0.04596903331349233
DP 1.93024 0.08232955049234801
DP 2.06336 0.05935057428178538
DP 2.1964799999999998 0.10724700416378173
DP 2.3295999999999997 0.08043739355251718
DP 2.46272 0.09184440954088693
DP 2.59584 0.07279116815570456
DP 2.72896 0.0306309422627055
DP 2.8620799999999997 0.038529970067598736
DP 2.9951999999999996 0.00969092027907406
DP 3.1283199999999995 0.021131931258868048
DP 3.2614399999999995 0.01915600350643685
