IP LINLIN
DP -18.432 2.831839081794086e-18
DP -18.185005025125626 6.21363894983661e-18
DP -17.938010050251254 1.3523916696689085e-17
DP -17.691015075376882 2.919698377452656e-17
DP -17.44402010050251 6.252482993064734e-17
DP -17.19702512562814 1.3281467955334728e-16
DP -16.95003015075377 2.798457189461222e-16
DP -16.703035175879396 5.848847329723834e-16
DP -16.456040201005024 1.2125535630989654e-15
DP -16.20904522613065 2.4935070936029844e-15
DP -15.96205025125628 5.086268857531941e-15
DP -15.715055276381907 1.029122437580462e-14
DP -15.468060301507537 2.065445834075106e-14
DP -15.221065326633164 4.111872146336873e-14
DP -14.974070351758792 8.119783011742473e-14
DP -14.727075376884422 1.5904802254423777e-13
DP -14.48008040201005 3.090232482389988e-13
DP -14.233085427135677 5.955703404381748e-13
DP -13.986090452261305 1.138554958751809e-12
DP -13.739095477386932 2.1590065786652164e-12
DP -13.49210050251256 4.060999736168644e-12
DP -13.24510552763819 7.576890063951334e-12
DP -12.998110552763817 1.4022583658494073e-11
DP -12.751115577889447 2.574210885588351e-11
DP -12.504120603015075 4.6874779125817346e-11
DP -12.257125628140702 8.46668447298608e-11
DP -12.01013065326633 1.5169335099366852e-10
DP -11.763135678391958 2.6958687488728184e-10
DP -11.516140703517586 4.752367009877129e-10
DP -11.269145728643215 8.309984803689348e-10
DP -11.022150753768843 1.4413502104149277e-09
DP -10.775155778894472 2.4798067119300394e-09
DP -10.5281608040201 4.2319952883535e-09
DP -10.281165829145728 7.16393355164791e-09
DP -10.034170854271355 1.2029205700796579e-08
DP -9.787175879396983 2.0035555266186425e-08
DP -9.540180904522611 3.3101284244575116e-08
DP -9.29318592964824 5.4245951744540984e-08
DP -9.046190954773868 8.817974773056986e-08
DP -8.799195979899496 1.4218356521525236e-07
DP -8.552201005025124 2.274096955225858e-07
DP -8.305206030150753 3.607842603457581e-07
DP -8.05821105527638 5.677605561761751e-07
DP -7.8112160804020085 8.862614962177441e-07
DP -7.564221105527636 1.3722636986892205e-06
DP -7.317226130653266 2.107619931694543e-06
DP -7.0702311557788935 3.2108945890503843e-06
DP -6.823236180904521 4.852201509427407e-06
DP -6.576241206030149 7.273285543582713e-06
DP -6.329246231155777 1.081437627711989e-05
DP -6.082251256281406 1.5949656853029185e-05
DP -5.835256281407034 2.3333518971011037e-05
DP -5.588261306532662 3.3860094521011926e-05
DP -5.341266331658289 4.873883238936202e-05
DP -5.094271356783919 6.958908153936491e-05
DP -4.847276381909547 9.855669181164269e-05
DP -4.600281407035174 0.00013845548308706485
DP -4.353286432160802 0.00019293598215876803
DP -4.1062914572864315 0.00026668299891207347
DP -3.8592964824120592 0.00036564232287813385
DP -3.612301507537687 0.0004972749901160414
DP -3.3653065326633147 0.0006708351410554154
DP -3.118311557788944 0.0008976644389063154
DP -2.871316582914572 0.0011914923717331518
DP -2.6243216080401996 0.0015687276110711494
DP -2.377326633165829 0.002048721117688323
DP -2.130331658291457 0.002653977132769829
DP -1.8833366834170846 0.003410283926832131
DP -1.6363417085427123 0.004346732644796549
DP -1.38934673366834 0.005495590302341221
DP -1.1423517587939678 0.006891992517338396
DP -0.8953567839195955 0.008573423461729478
DP -0.6483618090452232 0.010578955297680022
DP -0.4013668341708545 0.012948227398697503
DP -0.15437185929648223 0.015720157139742147
DP 0.09262311557789005 0.018931388896880792
DP 0.3396180904522623 0.022614505734530697
DP 0.5866130653266346 0.026796048328562208
DP 0.8336080402010069 0.031494406864248675
DP 1.0806030150753791 0.03671767251191151
DP 1.3275979899497514 0.04246155390797148
DP 1.5745929648241237 0.04870747899045848
DP 1.8215879396984924 0.055421011688952894
DP 2.0685829145728647 0.06255071465791709
DP 2.315577889447237 0.07002758214374318
DP 2.5625728643216092 0.07776515041372178
DP 2.8095678391959815 0.08566036687934657
DP 3.056562814070354 0.09359526385879577
DP 3.303557788944726 0.10143944043595345
DP 3.5505527638190983 0.10905330848426989
DP 3.797547738693467 0.11629200970748511
DP 4.044542713567839 0.12300986304335164
DP 4.291537688442212 0.1290651597010637
DP 4.538532663316584 0.13432509003589727
DP 4.785527638190956 0.13867056550340623
DP 5.032522613065328 0.14200069238318674
DP 5.279517587939701 0.14423666306906763
DP 5.526512562814073 0.14532485551802346
DP 5.773507537688445 0.1452389706854415
DP 6.020502512562814 0.1439810889880928
DP 6.267497487437186 0.14158158653915034
DP 6.5144924623115585 0.1380979158643142
DP 6.761487437185931 0.13361231943336005
DP 7.008482412060303 0.12822860305588368
DP 7.255477386934675 0.12206814585249852
DP 7.502472361809048 0.11526536076821889
DP 7.74946733668342 0.10796284214977883
DP 7.996462311557789 0.10030644369978153
DP 8.243457286432161 0.09244052136170001
DP 8.490452261306533 0.08450355279760674
DP 8.737447236180905 0.07662431053157846
DP 8.984442211055278 0.0689187227343994
DP 9.23143718592965 0.0614875076390696
DP 9.478432160804022 0.054414618414686616
DP 9.725427135678395 0.04776648847464285
DP 9.972422110552767 0.041592025640954204
DP 10.219417085427136 0.0359232696166794
DP 10.466412060301508 0.030776602301401352
DP 10.71340703517588 0.026154385239906753
DP 10.960402010050252 0.02204689274039891
DP 11.207396984924625 0.01843441206914207
DP 11.454391959798997 0.015289392232478676
DP 11.70138693467337 0.012578538465843971
DP 11.948381909547741 0.010264768785614779
DP 12.19537688442211 0.008308969972539495
DP 12.442371859296482 0.0066715114655557925
DP 12.689366834170855 0.005313495450164832
DP 12.936361809045227 0.004197738866188179
DP 13.1833567839196 0.0032894974406486453
DP 13.430351758793972 0.00255695282988998
DP 13.67734673366834 0.001971491499617209
DP 13.924341708542716 0.0015078083030313442
DP 14.171336683417085 0.0011438692392994822
DP 14.41833165829146 0.0008607671035289523
DP 14.66532663316583 0.0006425012393687378
DP 14.912321608040205 0.00047570893389413263
DP 15.159316582914574 0.0003493716609410908
DP 15.406311557788943 0.0002545148169865385
DP 15.653306532663319 0.0001839151457326731
DP 15.900301507537687 0.0001318259621409794
DP 16.147296482412063 9.372672300639736e-05
DP 16.394291457286432 6.61005305285186e-05
DP 16.641286432160808 4.6240815694879606e-05
DP 16.888281407035176 3.2086700228153846e-05
DP 17.135276381909552 2.2085317969545367e-05
DP 17.38227135678392 1.5078609175671014e-05
DP 17.62926633165829 1.0211697526492557e-05
DP 17.876261306532665 6.8598343571254455e-06
DP 18.123256281407034 4.570969723835651e-06
DP 18.37025125628141 3.021218180692764e-06
DP 18.61724623115578 1.9807737105883862e-06
