# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.06336 s. Light curve stops at 0.95936 s. Time resolution is 0.00384 s. There are 251 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n3 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 0.0
DP 0.003840 0.0
DP 0.007680 0.0
DP 0.011520 0.0
DP 0.015360 1.0
DP 0.019200 3.0
DP 0.023040 0.0
DP 0.026880 0.0
DP 0.030720 0.0
DP 0.034560 2.0
DP 0.038400 0.0
DP 0.042240 1.0
DP 0.046080 7.0
DP 0.049920 16.0
DP 0.053760 36.0
DP 0.057600 63.0
DP 0.061440 66.0
DP 0.065280 130.0
DP 0.069120 166.0
DP 0.072960 176.0
DP 0.076800 185.0
DP 0.080640 194.0
DP 0.084480 196.0
DP 0.088320 210.0
DP 0.092160 216.0
DP 0.096000 226.0
DP 0.099840 214.0
DP 0.103680 219.0
DP 0.107520 233.0
DP 0.111360 223.0
DP 0.115200 177.0
DP 0.119040 225.0
DP 0.122880 192.0
DP 0.126720 224.0
DP 0.130560 224.0
DP 0.134400 231.0
DP 0.138240 233.0
DP 0.142080 247.0
DP 0.145920 241.0
DP 0.149760 235.0
DP 0.153600 222.0
DP 0.157440 198.0
DP 0.161280 193.0
DP 0.165120 205.0
DP 0.168960 194.0
DP 0.172800 175.0
DP 0.176640 180.0
DP 0.180480 157.0
DP 0.184320 154.0
DP 0.188160 121.0
DP 0.192000 134.0
DP 0.195840 131.0
DP 0.199680 120.0
DP 0.203520 93.0
DP 0.207360 107.0
DP 0.211200 96.0
DP 0.215040 89.0
DP 0.218880 83.0
DP 0.222720 84.0
DP 0.226560 64.0
DP 0.230400 63.0
DP 0.234240 56.0
DP 0.238080 59.0
DP 0.241920 58.0
DP 0.245760 72.0
DP 0.249600 59.0
DP 0.253440 51.0
DP 0.257280 66.0
DP 0.261120 72.0
DP 0.264960 38.0
DP 0.268800 50.0
DP 0.272640 45.0
DP 0.276480 57.0
DP 0.280320 46.0
DP 0.284160 40.0
DP 0.288000 38.0
DP 0.291840 38.0
DP 0.295680 36.0
DP 0.299520 41.0
DP 0.303360 40.0
DP 0.307200 44.0
DP 0.311040 50.0
DP 0.314880 49.0
DP 0.318720 38.0
DP 0.322560 36.0
DP 0.326400 33.0
DP 0.330240 33.0
DP 0.334080 29.0
DP 0.337920 29.0
DP 0.341760 31.0
DP 0.345600 21.0
DP 0.349440 24.0
DP 0.353280 30.0
DP 0.357120 33.0
DP 0.360960 42.0
DP 0.364800 36.0
DP 0.368640 30.0
DP 0.372480 30.0
DP 0.376320 51.0
DP 0.380160 47.0
DP 0.384000 36.0
DP 0.387840 34.0
DP 0.391680 36.0
DP 0.395520 27.0
DP 0.399360 46.0
DP 0.403200 41.0
DP 0.407040 43.0
DP 0.410880 40.0
DP 0.414720 28.0
DP 0.418560 41.0
DP 0.422400 25.0
DP 0.426240 38.0
DP 0.430080 22.0
DP 0.433920 26.0
DP 0.437760 35.0
DP 0.441600 45.0
DP 0.445440 26.0
DP 0.449280 28.0
DP 0.453120 37.0
DP 0.456960 26.0
DP 0.460800 31.0
DP 0.464640 22.0
DP 0.468480 17.0
DP 0.472320 17.0
DP 0.476160 23.0
DP 0.480000 23.0
DP 0.483840 30.0
DP 0.487680 15.0
DP 0.491520 26.0
DP 0.495360 28.0
DP 0.499200 23.0
DP 0.503040 28.0
DP 0.506880 16.0
DP 0.510720 16.0
DP 0.514560 14.0
DP 0.518400 19.0
DP 0.522240 14.0
DP 0.526080 16.0
DP 0.529920 20.0
DP 0.533760 8.0
DP 0.537600 16.0
DP 0.541440 11.0
DP 0.545280 17.0
DP 0.549120 8.0
DP 0.552960 19.0
DP 0.556800 6.0
DP 0.560640 10.0
DP 0.564480 7.0
DP 0.568320 10.0
DP 0.572160 12.0
DP 0.576000 6.0
DP 0.579840 12.0
DP 0.583680 3.0
DP 0.587520 8.0
DP 0.591360 15.0
DP 0.595200 17.0
DP 0.599040 11.0
DP 0.602880 12.0
DP 0.606720 15.0
DP 0.610560 5.0
DP 0.614400 8.0
DP 0.618240 9.0
DP 0.622080 6.0
DP 0.625920 8.0
DP 0.629760 8.0
DP 0.633600 5.0
DP 0.637440 12.0
DP 0.641280 6.0
DP 0.645120 2.0
DP 0.648960 2.0
DP 0.652800 5.0
DP 0.656640 8.0
DP 0.660480 6.0
DP 0.664320 9.0
DP 0.668160 8.0
DP 0.672000 3.0
DP 0.675840 9.0
DP 0.679680 1.0
DP 0.683520 4.0
DP 0.687360 1.0
DP 0.691200 3.0
DP 0.695040 2.0
DP 0.698880 3.0
DP 0.702720 6.0
DP 0.706560 5.0
DP 0.710400 6.0
DP 0.714240 2.0
DP 0.718080 6.0
DP 0.721920 4.0
DP 0.725760 6.0
DP 0.729600 2.0
DP 0.733440 6.0
DP 0.737280 1.0
DP 0.741120 3.0
DP 0.744960 1.0
DP 0.748800 6.0
DP 0.752640 4.0
DP 0.756480 5.0
DP 0.760320 3.0
DP 0.764160 8.0
DP 0.768000 3.0
DP 0.771840 0.0
DP 0.775680 2.0
DP 0.779520 3.0
DP 0.783360 2.0
DP 0.787200 3.0
DP 0.791040 5.0
DP 0.794880 4.0
DP 0.798720 6.0
DP 0.802560 7.0
DP 0.806400 0.0
DP 0.810240 1.0
DP 0.814080 4.0
DP 0.817920 4.0
DP 0.821760 3.0
DP 0.825600 0.0
DP 0.829440 0.0
DP 0.833280 5.0
DP 0.837120 3.0
DP 0.840960 5.0
DP 0.844800 2.0
DP 0.848640 3.0
DP 0.852480 4.0
DP 0.856320 3.0
DP 0.860160 3.0
DP 0.864000 1.0
DP 0.867840 5.0
DP 0.871680 2.0
DP 0.875520 5.0
DP 0.879360 1.0
DP 0.883200 4.0
DP 0.887040 0.0
DP 0.890880 3.0
DP 0.894720 1.0
DP 0.898560 2.0
DP 0.902400 4.0
DP 0.906240 1.0
DP 0.910080 6.0
DP 0.913920 0.0
DP 0.917760 3.0
DP 0.921600 4.0
DP 0.925440 4.0
DP 0.929280 2.0
DP 0.933120 3.0
DP 0.936960 1.0
DP 0.940800 1.0
DP 0.944640 1.0
DP 0.948480 1.0
DP 0.952320 0.0
DP 0.956160 0.0
DP 0.960000 1.0
EN
