# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.86977 s. Light curve stops at 38.67977 s. Time resolution is 0.19328 s. There are 201 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n9 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 19.0
DP 0.193283 15.0
DP 0.386566 0.0
DP 0.579849 61.0
DP 0.773132 52.0
DP 0.966415 161.0
DP 1.159698 269.0
DP 1.352981 297.0
DP 1.546264 336.0
DP 1.739547 391.0
DP 1.932830 312.0
DP 2.126113 226.0
DP 2.319396 274.0
DP 2.512679 309.0
DP 2.705962 291.0
DP 2.899245 307.0
DP 3.092528 249.0
DP 3.285811 245.0
DP 3.479094 358.0
DP 3.672377 312.0
DP 3.865660 362.0
DP 4.058943 388.0
DP 4.252226 308.0
DP 4.445509 342.0
DP 4.638792 373.0
DP 4.832075 261.0
DP 5.025358 300.0
DP 5.218641 425.0
DP 5.411924 231.0
DP 5.605207 348.0
DP 5.798490 368.0
DP 5.991773 378.0
DP 6.185056 399.0
DP 6.378339 307.0
DP 6.571622 370.0
DP 6.764905 395.0
DP 6.958188 439.0
DP 7.151471 452.0
DP 7.344754 358.0
DP 7.538037 431.0
DP 7.731320 547.0
DP 7.924603 533.0
DP 8.117886 598.0
DP 8.311169 609.0
DP 8.504452 687.0
DP 8.697735 811.0
DP 8.891018 934.0
DP 9.084301 935.0
DP 9.277584 1061.0
DP 9.470867 1096.0
DP 9.664150 895.0
DP 9.857433 1011.0
DP 10.050716 1136.0
DP 10.243999 1216.0
DP 10.437282 1174.0
DP 10.630565 1465.0
DP 10.823848 1317.0
DP 11.017131 1062.0
DP 11.210414 947.0
DP 11.403697 920.0
DP 11.596980 971.0
DP 11.790263 1154.0
DP 11.983546 1049.0
DP 12.176829 952.0
DP 12.370112 729.0
DP 12.563395 765.0
DP 12.756678 805.0
DP 12.949961 546.0
DP 13.143244 751.0
DP 13.336527 891.0
DP 13.529810 546.0
DP 13.723093 484.0
DP 13.916376 1089.0
DP 14.109659 1327.0
DP 14.302942 1087.0
DP 14.496225 857.0
DP 14.689508 1004.0
DP 14.882791 967.0
DP 15.076074 1026.0
DP 15.269357 913.0
DP 15.462640 876.0
DP 15.655923 985.0
DP 15.849206 1097.0
DP 16.042489 1095.0
DP 16.235772 1015.0
DP 16.429055 773.0
DP 16.622338 827.0
DP 16.815621 688.0
DP 17.008904 742.0
DP 17.202187 1028.0
DP 17.395470 988.0
DP 17.588753 856.0
DP 17.782036 671.0
DP 17.975319 661.0
DP 18.168602 763.0
DP 18.361885 615.0
DP 18.555168 591.0
DP 18.748451 541.0
DP 18.941734 659.0
DP 19.135017 602.0
DP 19.328300 695.0
DP 19.521583 733.0
DP 19.714866 456.0
DP 19.908149 527.0
DP 20.101432 652.0
DP 20.294715 919.0
DP 20.487998 1060.0
DP 20.681281 978.0
DP 20.874564 931.0
DP 21.067847 720.0
DP 21.261130 777.0
DP 21.454413 834.0
DP 21.647696 769.0
DP 21.840979 833.0
DP 22.034262 458.0
DP 22.227545 712.0
DP 22.420828 703.0
DP 22.614111 708.0
DP 22.807394 745.0
DP 23.000677 634.0
DP 23.193960 268.0
DP 23.387243 104.0
DP 23.580526 112.0
DP 23.773809 406.0
DP 23.967092 374.0
DP 24.160375 242.0
DP 24.353658 137.0
DP 24.546941 63.0
DP 24.740224 109.0
DP 24.933507 328.0
DP 25.126790 540.0
DP 25.320073 240.0
DP 25.513356 47.0
DP 25.706639 25.0
DP 25.899922 0.0
DP 26.093205 43.0
DP 26.286488 0.0
DP 26.479771 0.0
DP 26.673054 14.0
DP 26.866337 12.0
DP 27.059620 0.0
DP 27.252903 29.0
DP 27.446186 23.0
DP 27.639469 27.0
DP 27.832752 44.0
DP 28.026035 37.0
DP 28.219318 16.0
DP 28.412601 0.0
DP 28.605884 0.0
DP 28.799167 0.0
DP 28.992450 0.0
DP 29.185733 1.0
DP 29.379016 0.0
DP 29.572299 0.0
DP 29.765582 0.0
DP 29.958865 2.0
DP 30.152148 0.0
DP 30.345431 9.0
DP 30.538714 16.0
DP 30.731997 6.0
DP 30.925280 0.0
DP 31.118563 0.0
DP 31.311846 0.0
DP 31.505129 0.0
DP 31.698412 0.0
DP 31.891695 0.0
DP 32.084978 0.0
DP 32.278261 0.0
DP 32.471544 4.0
DP 32.664827 11.0
DP 32.858110 0.0
DP 33.051393 2.0
DP 33.244676 0.0
DP 33.437959 0.0
DP 33.631242 0.0
DP 33.824525 0.0
DP 34.017808 0.0
DP 34.211091 0.0
DP 34.404374 0.0
DP 34.597657 0.0
DP 34.790940 0.0
DP 34.984223 0.0
DP 35.177506 0.0
DP 35.370789 0.0
DP 35.564072 0.0
DP 35.757355 0.0
DP 35.950638 0.0
DP 36.143921 0.0
DP 36.337204 0.0
DP 36.530487 0.0
DP 36.723770 0.0
DP 36.917053 0.0
DP 37.110336 0.0
DP 37.303619 0.0
DP 37.496902 0.0
DP 37.690185 0.0
DP 37.883468 0.0
DP 38.076751 0.0
DP 38.270034 0.0
DP 38.463317 0.0
DP 38.656600 0.0
EN
