# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.48161 s. Light curve stops at 37.98161 s. Time resolution is 0.13760 s. There are 277 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n7 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 74.0
DP 0.137602 50.0
DP 0.275204 62.0
DP 0.412806 73.0
DP 0.550408 74.0
DP 0.688010 53.0
DP 0.825612 72.0
DP 0.963214 99.0
DP 1.100816 127.0
DP 1.238418 105.0
DP 1.376020 103.0
DP 1.513622 156.0
DP 1.651224 162.0
DP 1.788826 169.0
DP 1.926428 176.0
DP 2.064030 306.0
DP 2.201632 333.0
DP 2.339234 476.0
DP 2.476836 572.0
DP 2.614438 593.0
DP 2.752040 671.0
DP 2.889642 812.0
DP 3.027244 864.0
DP 3.164846 802.0
DP 3.302448 688.0
DP 3.440050 775.0
DP 3.577652 1026.0
DP 3.715254 1036.0
DP 3.852856 1128.0
DP 3.990458 1027.0
DP 4.128060 1027.0
DP 4.265662 1066.0
DP 4.403264 1163.0
DP 4.540866 1254.0
DP 4.678468 1294.0
DP 4.816070 1306.0
DP 4.953672 1295.0
DP 5.091274 1100.0
DP 5.228876 1064.0
DP 5.366478 1009.0
DP 5.504080 798.0
DP 5.641682 816.0
DP 5.779284 771.0
DP 5.916886 807.0
DP 6.054488 764.0
DP 6.192090 750.0
DP 6.329692 708.0
DP 6.467294 735.0
DP 6.604896 705.0
DP 6.742498 680.0
DP 6.880100 690.0
DP 7.017702 749.0
DP 7.155304 783.0
DP 7.292906 752.0
DP 7.430508 765.0
DP 7.568110 749.0
DP 7.705712 786.0
DP 7.843314 804.0
DP 7.980916 731.0
DP 8.118518 702.0
DP 8.256120 723.0
DP 8.393722 645.0
DP 8.531324 643.0
DP 8.668926 775.0
DP 8.806528 788.0
DP 8.944130 709.0
DP 9.081732 743.0
DP 9.219334 745.0
DP 9.356936 722.0
DP 9.494538 709.0
DP 9.632140 689.0
DP 9.769742 845.0
DP 9.907344 657.0
DP 10.044946 1059.0
DP 10.182548 1080.0
DP 10.320150 1049.0
