# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.06496 s. Light curve stops at 0.57696 s. Time resolution is 0.00448 s. There are 130 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n3 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 0.0
DP 0.004480 0.0
DP 0.008960 2.0
DP 0.013440 0.0
DP 0.017920 5.0
DP 0.022400 1.0
DP 0.026880 0.0
DP 0.031360 0.0
DP 0.035840 0.0
DP 0.040320 1.0
DP 0.044800 0.0
DP 0.049280 2.0
DP 0.053760 1.0
DP 0.058240 12.0
DP 0.062720 13.0
DP 0.067200 17.0
DP 0.071680 24.0
DP 0.076160 13.0
DP 0.080640 43.0
DP 0.085120 105.0
DP 0.089600 99.0
DP 0.094080 88.0
DP 0.098560 68.0
DP 0.103040 48.0
DP 0.107520 44.0
DP 0.112000 39.0
DP 0.116480 39.0
DP 0.120960 33.0
DP 0.125440 51.0
DP 0.129920 62.0
DP 0.134400 64.0
DP 0.138880 49.0
DP 0.143360 41.0
DP 0.147840 38.0
DP 0.152320 31.0
DP 0.156800 25.0
DP 0.161280 24.0
DP 0.165760 27.0
DP 0.170240 23.0
DP 0.174720 11.0
DP 0.179200 6.0
DP 0.183680 6.0
DP 0.188160 8.0
DP 0.192640 3.0
DP 0.197120 4.0
DP 0.201600 6.0
DP 0.206080 2.0
DP 0.210560 2.0
DP 0.215040 0.0
DP 0.219520 7.0
DP 0.224000 5.0
DP 0.228480 0.0
DP 0.232960 0.0
DP 0.237440 1.0
DP 0.241920 1.0
DP 0.246400 1.0
DP 0.250880 0.0
DP 0.255360 1.0
DP 0.259840 2.0
DP 0.264320 0.0
DP 0.268800 2.0
DP 0.273280 0.0
DP 0.277760 6.0
DP 0.282240 0.0
DP 0.286720 2.0
DP 0.291200 0.0
DP 0.295680 3.0
DP 0.300160 1.0
DP 0.304640 1.0
DP 0.309120 1.0
DP 0.313600 3.0
DP 0.318080 2.0
DP 0.322560 0.0
DP 0.327040 4.0
DP 0.331520 1.0
DP 0.336000 0.0
DP 0.340480 8.0
DP 0.344960 1.0
DP 0.349440 3.0
DP 0.353920 4.0
DP 0.358400 7.0
DP 0.362880 11.0
DP 0.367360 7.0
DP 0.371840 2.0
DP 0.376320 2.0
DP 0.380800 6.0
DP 0.385280 6.0
DP 0.389760 1.0
DP 0.394240 2.0
DP 0.398720 2.0
DP 0.403200 4.0
DP 0.407680 6.0
DP 0.412160 3.0
DP 0.416640 6.0
DP 0.421120 10.0
DP 0.425600 6.0
DP 0.430080 12.0
DP 0.434560 7.0
DP 0.439040 6.0
DP 0.443520 1.0
DP 0.448000 6.0
DP 0.452480 7.0
DP 0.456960 6.0
DP 0.461440 1.0
DP 0.465920 1.0
DP 0.470400 6.0
DP 0.474880 0.0
DP 0.479360 0.0
DP 0.483840 2.0
DP 0.488320 0.0
DP 0.492800 2.0
DP 0.497280 7.0
DP 0.501760 5.0
DP 0.506240 4.0
DP 0.510720 0.0
DP 0.515200 2.0
DP 0.519680 0.0
DP 0.524160 5.0
DP 0.528640 2.0
DP 0.533120 2.0
DP 0.537600 3.0
DP 0.542080 0.0
DP 0.546560 0.0
DP 0.551040 2.0
DP 0.555520 1.0
DP 0.560000 1.0
DP 0.564480 4.0
DP 0.568960 0.0
DP 0.573440 2.0
DP 0.577920 0.0
EN
