# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 1.03490 s. Light curve stops at 8.20290 s. Time resolution is 0.02688 s. There are 306 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector b1 with energy in [250.0,40000.0] keV.
IP LINLIN
DP 3.628868 0.0
DP 3.655748 2.0
DP 3.682629 4.0
DP 3.709509 0.0
DP 3.736390 0.0
DP 3.763270 0.0
DP 3.790151 0.0
DP 3.817031 0.0
DP 3.843912 0.0
DP 3.870792 2.0
DP 3.897673 5.0
DP 3.924553 8.0
DP 3.951434 2.0
DP 3.978314 0.0
DP 4.005194 0.0
DP 4.032075 0.0
DP 4.058955 0.0
DP 4.085836 0.0
DP 4.112717 8.0
DP 4.139597 0.0
DP 4.166478 0.0
DP 4.193358 0.0
DP 4.220239 0.0
DP 4.247119 0.0
DP 4.274000 5.0
DP 4.300880 0.0
DP 4.327761 0.0
DP 4.354641 0.0
DP 4.381521 0.0
DP 4.408402 4.0
DP 4.435282 1.0
DP 4.462163 1.0
DP 4.489044 0.0
DP 4.515924 13.0
DP 4.542805 1.0
DP 4.569685 3.0
DP 4.596566 0.0
DP 4.623446 0.0
DP 4.650327 0.0
DP 4.677207 3.0
DP 4.704087 0.0
DP 4.730968 2.0
DP 4.757848 0.0
DP 4.784729 0.0
DP 4.811610 0.0
DP 4.838490 0.0
DP 4.865371 0.0
DP 4.892251 0.0
DP 4.919132 0.0
DP 4.946012 0.0
DP 4.972893 10.0
DP 4.999773 2.0
DP 5.026654 0.0
DP 5.053534 0.0
DP 5.080414 0.0
DP 5.107295 0.0
DP 5.134176 0.0
DP 5.161056 2.0
DP 5.187937 0.0
DP 5.214817 0.0
DP 5.241698 0.0
DP 5.268578 8.0
DP 5.295459 0.0
DP 5.322339 0.0
DP 5.349220 6.0
DP 5.376100 6.0
DP 5.402980 0.0
DP 5.429861 3.0
DP 5.456742 1.0
DP 5.483622 2.0
DP 5.510503 0.0
DP 5.537383 0.0
DP 5.564264 0.0
DP 5.591144 0.0
DP 5.618025 0.0
DP 5.644905 4.0
DP 5.671786 0.0
DP 5.698666 4.0
DP 5.725547 0.0
DP 5.752427 6.0
DP 5.779308 0.0
DP 5.806188 6.0
DP 5.833069 6.0
DP 5.859949 0.0
DP 5.886830 5.0
DP 5.913710 0.0
DP 5.940591 5.0
DP 5.967471 7.0
DP 5.994352 0.0
DP 6.021232 1.0
DP 6.048113 0.0
DP 6.074993 6.0
DP 6.101873 0.0
DP 6.128754 10.0
DP 6.155635 0.0
DP 6.182515 0.0
DP 6.209396 1.0
DP 6.236276 0.0
DP 6.263157 2.0
DP 6.290037 0.0
DP 6.316918 0.0
DP 6.343798 0.0
DP 6.370679 0.0
DP 6.397559 0.0
DP 6.424440 0.0
DP 6.451320 0.0
DP 6.478201 17.0
DP 6.505081 1.0
DP 6.531962 0.0
DP 6.558842 4.0
DP 6.585723 9.0
DP 6.612603 5.0
DP 6.639484 0.0
DP 6.666364 7.0
DP 6.693245 0.0
DP 6.720125 0.0
DP 6.747006 0.0
DP 6.773886 0.0
DP 6.800766 0.0
DP 6.827647 4.0
DP 6.854528 5.0
DP 6.881408 0.0
DP 6.908289 2.0
DP 6.935169 1.0
DP 6.962050 1.0
DP 6.988930 0.0
DP 7.015811 0.0
DP 7.042691 0.0
DP 7.069572 2.0
DP 7.096452 10.0
DP 7.123333 11.0
DP 7.150213 0.0
DP 7.177094 1.0
DP 7.203974 0.0
DP 7.230855 11.0
DP 7.257735 1.0
DP 7.284616 0.0
DP 7.311496 2.0
DP 7.338377 0.0
DP 7.365257 0.0
DP 7.392138 0.0
DP 7.419018 0.0
DP 7.445899 0.0
DP 7.472779 3.0
DP 7.499660 0.0
DP 7.526540 4.0
DP 7.553421 0.0
DP 7.580301 0.0
DP 7.607182 0.0
DP 7.634062 0.0
DP 7.660943 3.0
DP 7.687823 9.0
DP 7.714704 4.0
DP 7.741584 0.0
DP 7.768465 2.0
DP 7.795345 0.0
DP 7.822226 4.0
DP 7.849106 0.0
DP 7.875987 7.0
DP 7.902867 0.0
DP 7.929748 0.0
DP 7.956628 8.0
DP 7.983509 0.0
DP 8.010389 0.0
DP 8.037270 6.0
DP 8.064150 4.0
DP 8.091031 0.0
DP 8.117911 7.0
DP 8.144792 3.0
DP 8.171672 4.0
DP 8.198553 1.0
EN
