# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.86977 s. Light curve stops at 38.67977 s. Time resolution is 0.19328 s. There are 201 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n1 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 0.0
DP 0.193283 15.0
DP 0.386566 25.0
DP 0.579849 56.0
DP 0.773132 61.0
DP 0.966415 149.0
DP 1.159698 272.0
DP 1.352981 359.0
DP 1.546264 441.0
DP 1.739547 392.0
DP 1.932830 377.0
DP 2.126113 295.0
DP 2.319396 313.0
DP 2.512679 324.0
DP 2.705962 383.0
DP 2.899245 317.0
DP 3.092528 318.0
DP 3.285811 323.0
DP 3.479094 439.0
DP 3.672377 385.0
DP 3.865660 397.0
DP 4.058943 486.0
DP 4.252226 329.0
DP 4.445509 345.0
DP 4.638792 386.0
DP 4.832075 359.0
DP 5.025358 367.0
DP 5.218641 463.0
DP 5.411924 253.0
DP 5.605207 356.0
DP 5.798490 322.0
DP 5.991773 414.0
DP 6.185056 420.0
DP 6.378339 334.0
DP 6.571622 455.0
DP 6.764905 496.0
DP 6.958188 508.0
DP 7.151471 478.0
DP 7.344754 466.0
DP 7.538037 500.0
DP 7.731320 595.0
DP 7.924603 606.0
DP 8.117886 683.0
DP 8.311169 812.0
DP 8.504452 732.0
DP 8.697735 1034.0
DP 8.891018 1168.0
DP 9.084301 1234.0
DP 9.277584 1378.0
DP 9.470867 1345.0
DP 9.664150 1171.0
DP 9.857433 1235.0
DP 10.050716 1346.0
DP 10.243999 1476.0
DP 10.437282 1327.0
DP 10.630565 1786.0
DP 10.823848 1575.0
DP 11.017131 1284.0
DP 11.210414 1165.0
DP 11.403697 1052.0
DP 11.596980 1274.0
DP 11.790263 1385.0
DP 11.983546 1315.0
DP 12.176829 1146.0
DP 12.370112 983.0
DP 12.563395 880.0
DP 12.756678 972.0
DP 12.949961 766.0
DP 13.143244 1003.0
DP 13.336527 1049.0
DP 13.529810 661.0
DP 13.723093 591.0
DP 13.916376 1336.0
DP 14.109659 1534.0
DP 14.302942 1340.0
DP 14.496225 1029.0
DP 14.689508 1144.0
DP 14.882791 1187.0
DP 15.076074 1237.0
DP 15.269357 1160.0
DP 15.462640 966.0
DP 15.655923 1132.0
DP 15.849206 1289.0
DP 16.042489 1305.0
DP 16.235772 1110.0
DP 16.429055 1047.0
DP 16.622338 958.0
DP 16.815621 850.0
DP 17.008904 931.0
DP 17.202187 1264.0
DP 17.395470 1115.0
DP 17.588753 1070.0
DP 17.782036 741.0
DP 17.975319 845.0
DP 18.168602 899.0
DP 18.361885 786.0
DP 18.555168 620.0
DP 18.748451 691.0
DP 18.941734 767.0
DP 19.135017 707.0
DP 19.328300 896.0
DP 19.521583 920.0
DP 19.714866 564.0
DP 19.908149 656.0
DP 20.101432 763.0
DP 20.294715 1184.0
DP 20.487998 1325.0
DP 20.681281 1274.0
DP 20.874564 1134.0
DP 21.067847 866.0
DP 21.261130 918.0
DP 21.454413 1012.0
DP 21.647696 983.0
DP 21.840979 1040.0
DP 22.034262 581.0
DP 22.227545 873.0
DP 22.420828 879.0
DP 22.614111 877.0
DP 22.807394 841.0
DP 23.000677 800.0
DP 23.193960 342.0
DP 23.387243 143.0
DP 23.580526 162.0
DP 23.773809 498.0
DP 23.967092 506.0
DP 24.160375 302.0
DP 24.353658 199.0
DP 24.546941 125.0
DP 24.740224 179.0
DP 24.933507 429.0
DP 25.126790 702.0
DP 25.320073 320.0
DP 25.513356 119.0
DP 25.706639 95.0
DP 25.899922 37.0
DP 26.093205 36.0
DP 26.286488 42.0
DP 26.479771 23.0
DP 26.673054 42.0
DP 26.866337 38.0
DP 27.059620 8.0
DP 27.252903 63.0
DP 27.446186 40.0
DP 27.639469 92.0
DP 27.832752 41.0
DP 28.026035 68.0
DP 28.219318 38.0
DP 28.412601 18.0
DP 28.605884 13.0
DP 28.799167 5.0
DP 28.992450 3.0
DP 29.185733 4.0
DP 29.379016 32.0
DP 29.572299 0.0
DP 29.765582 18.0
DP 29.958865 8.0
DP 30.152148 9.0
DP 30.345431 0.0
DP 30.538714 29.0
DP 30.731997 0.0
DP 30.925280 0.0
DP 31.118563 14.0
DP 31.311846 0.0
DP 31.505129 0.0
DP 31.698412 0.0
DP 31.891695 2.0
DP 32.084978 0.0
DP 32.278261 6.0
DP 32.471544 0.0
DP 32.664827 0.0
DP 32.858110 0.0
DP 33.051393 0.0
DP 33.244676 0.0
DP 33.437959 0.0
DP 33.631242 0.0
DP 33.824525 0.0
DP 34.017808 0.0
DP 34.211091 0.0
DP 34.404374 0.0
DP 34.597657 0.0
DP 34.790940 0.0
DP 34.984223 0.0
DP 35.177506 0.0
DP 35.370789 0.0
DP 35.564072 0.0
DP 35.757355 0.0
DP 35.950638 0.0
DP 36.143921 0.0
DP 36.337204 0.0
DP 36.530487 0.0
DP 36.723770 0.0
DP 36.917053 0.0
DP 37.110336 0.0
DP 37.303619 0.0
DP 37.496902 0.0
DP 37.690185 0.0
DP 37.883468 0.0
DP 38.076751 0.0
DP 38.270034 0.0
DP 38.463317 0.0
DP 38.656600 0.0
EN
