# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.05984 s. Light curve stops at 1.08384 s. Time resolution is 0.01088 s. There are 101 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n3 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 9.0
DP 0.010880 7.0
DP 0.021760 7.0
DP 0.032640 13.0
DP 0.043520 13.0
DP 0.054400 9.0
DP 0.065280 14.0
DP 0.076160 11.0
DP 0.087040 3.0
DP 0.097920 15.0
DP 0.108800 10.0
DP 0.119680 10.0
DP 0.130560 22.0
DP 0.141440 26.0
DP 0.152320 13.0
DP 0.163200 15.0
DP 0.174080 22.0
DP 0.184960 24.0
DP 0.195840 18.0
DP 0.206720 16.0
DP 0.217600 17.0
DP 0.228480 21.0
DP 0.239360 10.0
DP 0.250240 11.0
DP 0.261120 18.0
DP 0.272000 18.0
DP 0.282880 16.0
DP 0.293760 11.0
DP 0.304640 12.0
DP 0.315520 7.0
DP 0.326400 14.0
DP 0.337280 12.0
DP 0.348160 5.0
DP 0.359040 20.0
DP 0.369920 9.0
DP 0.380800 22.0
DP 0.391680 9.0
DP 0.402560 13.0
DP 0.413440 21.0
DP 0.424320 24.0
DP 0.435200 18.0
DP 0.446080 19.0
DP 0.456960 20.0
DP 0.467840 18.0
DP 0.478720 19.0
DP 0.489600 9.0
DP 0.500480 15.0
DP 0.511360 15.0
DP 0.522240 10.0
DP 0.533120 20.0
DP 0.544000 6.0
DP 0.554880 13.0
DP 0.565760 5.0
DP 0.576640 12.0
DP 0.587520 5.0
DP 0.598400 9.0
DP 0.609280 8.0
DP 0.620160 0.0
DP 0.631040 22.0
DP 0.641920 9.0
DP 0.652800 11.0
DP 0.663680 21.0
DP 0.674560 16.0
DP 0.685440 12.0
DP 0.696320 11.0
DP 0.707200 8.0
DP 0.718080 6.0
DP 0.728960 13.0
DP 0.739840 5.0
DP 0.750720 5.0
DP 0.761600 5.0
DP 0.772480 1.0
DP 0.783360 8.0
DP 0.794240 15.0
DP 0.805120 0.0
DP 0.816000 0.0
DP 0.826880 7.0
DP 0.837760 5.0
DP 0.848640 5.0
DP 0.859520 13.0
DP 0.870400 13.0
DP 0.881280 6.0
DP 0.892160 11.0
DP 0.903040 11.0
DP 0.913920 1.0
DP 0.924800 5.0
DP 0.935680 7.0
DP 0.946560 0.0
DP 0.957440 10.0
DP 0.968320 8.0
DP 0.979200 3.0
DP 0.990080 9.0
DP 1.000960 6.0
DP 1.011840 9.0
DP 1.022720 2.0
DP 1.033600 2.0
DP 1.044480 0.0
DP 1.055360 6.0
DP 1.066240 0.0
DP 1.077120 0.0
DP 1.088000 12.0
EN
