# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.86977 s. Light curve stops at 38.67977 s. Time resolution is 0.19328 s. There are 201 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector b0 with energy in [250.0,40000.0] keV.
IP LINLIN
DP 0.000000 31.0
DP 0.193283 7.0
DP 0.386566 31.0
DP 0.579849 38.0
DP 0.773132 23.0
DP 0.966415 100.0
DP 1.159698 147.0
DP 1.352981 244.0
DP 1.546264 237.0
DP 1.739547 236.0
DP 1.932830 288.0
DP 2.126113 134.0
DP 2.319396 216.0
DP 2.512679 176.0
DP 2.705962 255.0
DP 2.899245 248.0
DP 3.092528 327.0
DP 3.285811 359.0
DP 3.479094 384.0
DP 3.672377 333.0
DP 3.865660 241.0
DP 4.058943 339.0
DP 4.252226 269.0
DP 4.445509 252.0
DP 4.638792 365.0
DP 4.832075 165.0
DP 5.025358 270.0
DP 5.218641 329.0
DP 5.411924 121.0
DP 5.605207 177.0
DP 5.798490 302.0
DP 5.991773 366.0
DP 6.185056 445.0
DP 6.378339 226.0
DP 6.571622 500.0
DP 6.764905 531.0
DP 6.958188 515.0
DP 7.151471 509.0
DP 7.344754 563.0
DP 7.538037 578.0
DP 7.731320 629.0
DP 7.924603 648.0
DP 8.117886 725.0
DP 8.311169 742.0
DP 8.504452 839.0
DP 8.697735 934.0
DP 8.891018 972.0
DP 9.084301 893.0
DP 9.277584 964.0
DP 9.470867 959.0
DP 9.664150 769.0
DP 9.857433 941.0
DP 10.050716 906.0
DP 10.243999 861.0
DP 10.437282 792.0
DP 10.630565 988.0
DP 10.823848 800.0
DP 11.017131 832.0
DP 11.210414 891.0
DP 11.403697 814.0
DP 11.596980 829.0
DP 11.790263 843.0
DP 11.983546 832.0
DP 12.176829 675.0
DP 12.370112 401.0
DP 12.563395 589.0
DP 12.756678 679.0
DP 12.949961 225.0
DP 13.143244 242.0
DP 13.336527 151.0
DP 13.529810 28.0
DP 13.723093 71.0
DP 13.916376 258.0
DP 14.109659 432.0
DP 14.302942 307.0
DP 14.496225 265.0
DP 14.689508 415.0
DP 14.882791 528.0
DP 15.076074 973.0
DP 15.269357 400.0
DP 15.462640 612.0
DP 15.655923 698.0
DP 15.849206 747.0
DP 16.042489 983.0
DP 16.235772 791.0
DP 16.429055 944.0
DP 16.622338 555.0
DP 16.815621 243.0
DP 17.008904 392.0
DP 17.202187 742.0
DP 17.395470 617.0
DP 17.588753 584.0
DP 17.782036 264.0
DP 17.975319 240.0
DP 18.168602 327.0
DP 18.361885 298.0
DP 18.555168 199.0
DP 18.748451 218.0
DP 18.941734 152.0
DP 19.135017 121.0
DP 19.328300 354.0
DP 19.521583 365.0
DP 19.714866 98.0
DP 19.908149 134.0
DP 20.101432 336.0
DP 20.294715 351.0
DP 20.487998 408.0
DP 20.681281 481.0
DP 20.874564 471.0
DP 21.067847 226.0
DP 21.261130 181.0
DP 21.454413 317.0
DP 21.647696 280.0
DP 21.840979 277.0
DP 22.034262 72.0
DP 22.227545 169.0
DP 22.420828 201.0
DP 22.614111 168.0
DP 22.807394 249.0
DP 23.000677 201.0
DP 23.193960 0.0
DP 23.387243 0.0
DP 23.580526 0.0
DP 23.773809 160.0
DP 23.967092 39.0
DP 24.160375 0.0
DP 24.353658 0.0
DP 24.546941 0.0
DP 24.740224 0.0
DP 24.933507 99.0
DP 25.126790 67.0
DP 25.320073 0.0
DP 25.513356 0.0
DP 25.706639 0.0
DP 25.899922 0.0
DP 26.093205 0.0
DP 26.286488 0.0
DP 26.479771 0.0
DP 26.673054 0.0
DP 26.866337 0.0
DP 27.059620 0.0
DP 27.252903 0.0
DP 27.446186 0.0
DP 27.639469 0.0
DP 27.832752 0.0
DP 28.026035 0.0
DP 28.219318 0.0
DP 28.412601 0.0
DP 28.605884 0.0
DP 28.799167 0.0
DP 28.992450 0.0
DP 29.185733 0.0
DP 29.379016 0.0
DP 29.572299 0.0
DP 29.765582 0.0
DP 29.958865 0.0
DP 30.152148 0.0
DP 30.345431 0.0
DP 30.538714 0.0
DP 30.731997 0.0
DP 30.925280 0.0
DP 31.118563 0.0
DP 31.311846 0.0
DP 31.505129 0.0
DP 31.698412 0.0
DP 31.891695 0.0
DP 32.084978 0.0
DP 32.278261 0.0
DP 32.471544 0.0
DP 32.664827 0.0
DP 32.858110 0.0
DP 33.051393 0.0
DP 33.244676 0.0
DP 33.437959 0.0
DP 33.631242 0.0
DP 33.824525 0.0
DP 34.017808 0.0
DP 34.211091 0.0
DP 34.404374 0.0
DP 34.597657 0.0
DP 34.790940 0.0
DP 34.984223 0.0
DP 35.177506 0.0
DP 35.370789 0.0
DP 35.564072 0.0
DP 35.757355 0.0
DP 35.950638 0.0
DP 36.143921 0.0
DP 36.337204 0.0
DP 36.530487 0.0
DP 36.723770 0.0
DP 36.917053 0.0
DP 37.110336 0.0
DP 37.303619 0.0
DP 37.496902 0.0
DP 37.690185 0.0
DP 37.883468 0.0
DP 38.076751 0.0
DP 38.270034 0.0
DP 38.463317 0.0
DP 38.656600 0.0
EN
