# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.06336 s. Light curve stops at 0.95936 s. Time resolution is 0.00384 s. There are 251 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n0 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 1.0
DP 0.003840 0.0
DP 0.007680 3.0
DP 0.011520 1.0
DP 0.015360 0.0
DP 0.019200 0.0
DP 0.023040 0.0
DP 0.026880 2.0
DP 0.030720 0.0
DP 0.034560 2.0
DP 0.038400 2.0
DP 0.042240 0.0
DP 0.046080 5.0
DP 0.049920 12.0
DP 0.053760 27.0
DP 0.057600 31.0
DP 0.061440 68.0
DP 0.065280 95.0
DP 0.069120 118.0
DP 0.072960 151.0
DP 0.076800 136.0
DP 0.080640 136.0
DP 0.084480 151.0
DP 0.088320 130.0
DP 0.092160 158.0
DP 0.096000 165.0
DP 0.099840 141.0
DP 0.103680 132.0
DP 0.107520 142.0
DP 0.111360 156.0
DP 0.115200 150.0
DP 0.119040 135.0
DP 0.122880 157.0
DP 0.126720 163.0
DP 0.130560 160.0
DP 0.134400 160.0
DP 0.138240 183.0
DP 0.142080 161.0
DP 0.145920 189.0
DP 0.149760 174.0
DP 0.153600 178.0
DP 0.157440 160.0
DP 0.161280 156.0
DP 0.165120 130.0
DP 0.168960 113.0
DP 0.172800 127.0
DP 0.176640 121.0
DP 0.180480 110.0
DP 0.184320 103.0
DP 0.188160 98.0
DP 0.192000 85.0
DP 0.195840 77.0
DP 0.199680 74.0
DP 0.203520 72.0
DP 0.207360 76.0
DP 0.211200 57.0
DP 0.215040 59.0
DP 0.218880 53.0
DP 0.222720 43.0
DP 0.226560 68.0
DP 0.230400 65.0
DP 0.234240 44.0
DP 0.238080 46.0
DP 0.241920 37.0
DP 0.245760 43.0
DP 0.249600 41.0
DP 0.253440 41.0
DP 0.257280 33.0
DP 0.261120 31.0
DP 0.264960 36.0
DP 0.268800 37.0
DP 0.272640 43.0
DP 0.276480 32.0
DP 0.280320 23.0
DP 0.284160 32.0
DP 0.288000 31.0
DP 0.291840 26.0
DP 0.295680 34.0
DP 0.299520 32.0
DP 0.303360 34.0
DP 0.307200 26.0
DP 0.311040 35.0
