# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.06336 s. Light curve stops at 0.95936 s. Time resolution is 0.00384 s. There are 251 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector b0 with energy in [250.0,40000.0] keV.
IP LINLIN
DP 0.000000 2.0
DP 0.003840 0.0
DP 0.007680 0.0
DP 0.011520 1.0
DP 0.015360 0.0
DP 0.019200 4.0
DP 0.023040 0.0
DP 0.026880 0.0
DP 0.030720 0.0
DP 0.034560 0.0
DP 0.038400 2.0
DP 0.042240 5.0
DP 0.046080 7.0
DP 0.049920 5.0
DP 0.053760 16.0
DP 0.057600 15.0
DP 0.061440 26.0
DP 0.065280 30.0
DP 0.069120 29.0
DP 0.072960 31.0
DP 0.076800 25.0
DP 0.080640 20.0
DP 0.084480 25.0
DP 0.088320 26.0
DP 0.092160 13.0
DP 0.096000 16.0
DP 0.099840 24.0
DP 0.103680 18.0
DP 0.107520 10.0
DP 0.111360 4.0
DP 0.115200 27.0
DP 0.119040 12.0
DP 0.122880 20.0
DP 0.126720 18.0
DP 0.130560 31.0
DP 0.134400 27.0
DP 0.138240 39.0
DP 0.142080 33.0
DP 0.145920 37.0
DP 0.149760 32.0
DP 0.153600 44.0
DP 0.157440 33.0
DP 0.161280 33.0
DP 0.165120 45.0
DP 0.168960 45.0
DP 0.172800 46.0
DP 0.176640 31.0
DP 0.180480 31.0
DP 0.184320 19.0
DP 0.188160 27.0
DP 0.192000 19.0
DP 0.195840 22.0
DP 0.199680 16.0
DP 0.203520 5.0
DP 0.207360 10.0
DP 0.211200 11.0
DP 0.215040 8.0
DP 0.218880 11.0
DP 0.222720 8.0
DP 0.226560 0.0
DP 0.230400 12.0
DP 0.234240 3.0
DP 0.238080 5.0
DP 0.241920 0.0
DP 0.245760 1.0
DP 0.249600 4.0
DP 0.253440 5.0
DP 0.257280 0.0
DP 0.261120 13.0
DP 0.264960 1.0
DP 0.268800 13.0
DP 0.272640 8.0
DP 0.276480 0.0
DP 0.280320 1.0
DP 0.284160 3.0
DP 0.288000 5.0
DP 0.291840 1.0
DP 0.295680 5.0
DP 0.299520 0.0
DP 0.303360 2.0
DP 0.307200 0.0
DP 0.311040 0.0
DP 0.314880 0.0
DP 0.318720 0.0
DP 0.322560 6.0
DP 0.326400 7.0
DP 0.330240 1.0
DP 0.334080 7.0
DP 0.337920 0.0
DP 0.341760 0.0
DP 0.345600 0.0
DP 0.349440 1.0
DP 0.353280 0.0
DP 0.357120 0.0
DP 0.360960 0.0
DP 0.364800 0.0
DP 0.368640 2.0
DP 0.372480 0.0
DP 0.376320 5.0
DP 0.380160 1.0
DP 0.384000 5.0
DP 0.387840 2.0
DP 0.391680 4.0
DP 0.395520 3.0
DP 0.399360 0.0
DP 0.403200 0.0
DP 0.407040 0.0
DP 0.410880 0.0
DP 0.414720 0.0
DP 0.418560 2.0
DP 0.422400 5.0
DP 0.426240 0.0
DP 0.430080 0.0
DP 0.433920 8.0
DP 0.437760 0.0
DP 0.441600 2.0
DP 0.445440 0.0
DP 0.449280 2.0
DP 0.453120 4.0
