# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.05984 s. Light curve stops at 1.08384 s. Time resolution is 0.01088 s. There are 101 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector b0 with energy in [250.0,40000.0] keV.
IP LINLIN
DP 0.000000 0.0
DP 0.010880 3.0
DP 0.021760 2.0
DP 0.032640 5.0
DP 0.043520 6.0
DP 0.054400 0.0
DP 0.065280 4.0
DP 0.076160 6.0
DP 0.087040 0.0
DP 0.097920 5.0
DP 0.108800 7.0
DP 0.119680 4.0
DP 0.130560 3.0
DP 0.141440 0.0
DP 0.152320 2.0
DP 0.163200 0.0
DP 0.174080 10.0
DP 0.184960 8.0
DP 0.195840 6.0
DP 0.206720 9.0
DP 0.217600 3.0
DP 0.228480 3.0
DP 0.239360 4.0
DP 0.250240 0.0
DP 0.261120 8.0
DP 0.272000 0.0
DP 0.282880 0.0
DP 0.293760 0.0
DP 0.304640 0.0
DP 0.315520 0.0
DP 0.326400 12.0
DP 0.337280 0.0
DP 0.348160 7.0
DP 0.359040 9.0
DP 0.369920 0.0
DP 0.380800 0.0
DP 0.391680 0.0
DP 0.402560 0.0
DP 0.413440 2.0
DP 0.424320 1.0
DP 0.435200 6.0
DP 0.446080 7.0
DP 0.456960 8.0
DP 0.467840 6.0
DP 0.478720 0.0
DP 0.489600 0.0
DP 0.500480 0.0
DP 0.511360 10.0
DP 0.522240 2.0
DP 0.533120 2.0
DP 0.544000 0.0
DP 0.554880 0.0
DP 0.565760 7.0
DP 0.576640 0.0
DP 0.587520 0.0
DP 0.598400 1.0
DP 0.609280 0.0
DP 0.620160 0.0
DP 0.631040 4.0
DP 0.641920 0.0
DP 0.652800 3.0
DP 0.663680 1.0
DP 0.674560 0.0
DP 0.685440 9.0
DP 0.696320 4.0
DP 0.707200 7.0
DP 0.718080 1.0
DP 0.728960 3.0
DP 0.739840 0.0
DP 0.750720 4.0
DP 0.761600 8.0
DP 0.772480 5.0
DP 0.783360 2.0
DP 0.794240 4.0
DP 0.805120 9.0
DP 0.816000 3.0
DP 0.826880 6.0
DP 0.837760 3.0
DP 0.848640 2.0
DP 0.859520 5.0
DP 0.870400 1.0
DP 0.881280 1.0
DP 0.892160 2.0
DP 0.903040 3.0
DP 0.913920 0.0
DP 0.924800 0.0
DP 0.935680 6.0
DP 0.946560 0.0
DP 0.957440 4.0
DP 0.968320 4.0
DP 0.979200 4.0
DP 0.990080 0.0
DP 1.000960 5.0
DP 1.011840 0.0
DP 1.022720 0.0
DP 1.033600 2.0
DP 1.044480 0.0
DP 1.055360 0.0
DP 1.066240 0.0
DP 1.077120 4.0
DP 1.088000 0.0
EN
