# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.06496 s. Light curve stops at 0.57696 s. Time resolution is 0.00448 s. There are 130 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n1 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 0.0
DP 0.004480 0.0
DP 0.008960 0.0
DP 0.013440 0.0
DP 0.017920 0.0
DP 0.022400 0.0
DP 0.026880 0.0
DP 0.031360 1.0
DP 0.035840 2.0
DP 0.040320 3.0
DP 0.044800 2.0
DP 0.049280 6.0
DP 0.053760 0.0
DP 0.058240 8.0
DP 0.062720 26.0
DP 0.067200 26.0
DP 0.071680 34.0
DP 0.076160 22.0
DP 0.080640 43.0
DP 0.085120 124.0
DP 0.089600 135.0
DP 0.094080 105.0
DP 0.098560 85.0
DP 0.103040 53.0
DP 0.107520 51.0
DP 0.112000 53.0
DP 0.116480 43.0
DP 0.120960 56.0
DP 0.125440 63.0
DP 0.129920 72.0
DP 0.134400 72.0
DP 0.138880 65.0
DP 0.143360 73.0
DP 0.147840 44.0
DP 0.152320 52.0
DP 0.156800 44.0
DP 0.161280 26.0
DP 0.165760 15.0
DP 0.170240 11.0
DP 0.174720 11.0
DP 0.179200 4.0
DP 0.183680 10.0
DP 0.188160 6.0
DP 0.192640 7.0
DP 0.197120 5.0
DP 0.201600 9.0
DP 0.206080 6.0
DP 0.210560 4.0
DP 0.215040 1.0
DP 0.219520 1.0
DP 0.224000 1.0
DP 0.228480 3.0
DP 0.232960 3.0
DP 0.237440 1.0
DP 0.241920 0.0
DP 0.246400 1.0
DP 0.250880 3.0
DP 0.255360 0.0
DP 0.259840 3.0
DP 0.264320 4.0
DP 0.268800 3.0
DP 0.273280 4.0
DP 0.277760 0.0
DP 0.282240 0.0
DP 0.286720 0.0
DP 0.291200 2.0
DP 0.295680 0.0
DP 0.300160 1.0
DP 0.304640 1.0
DP 0.309120 4.0
DP 0.313600 1.0
DP 0.318080 0.0
DP 0.322560 5.0
DP 0.327040 5.0
DP 0.331520 1.0
DP 0.336000 5.0
DP 0.340480 4.0
DP 0.344960 0.0
DP 0.349440 4.0
DP 0.353920 6.0
DP 0.358400 2.0
DP 0.362880 6.0
DP 0.367360 0.0
DP 0.371840 6.0
DP 0.376320 6.0
DP 0.380800 1.0
DP 0.385280 7.0
DP 0.389760 4.0
DP 0.394240 4.0
DP 0.398720 7.0
DP 0.403200 4.0
DP 0.407680 10.0
DP 0.412160 11.0
DP 0.416640 3.0
DP 0.421120 9.0
DP 0.425600 11.0
DP 0.430080 8.0
DP 0.434560 0.0
DP 0.439040 9.0
DP 0.443520 2.0
DP 0.448000 10.0
DP 0.452480 3.0
DP 0.456960 8.0
DP 0.461440 6.0
DP 0.465920 6.0
DP 0.470400 3.0
DP 0.474880 7.0
DP 0.479360 5.0
DP 0.483840 1.0
DP 0.488320 0.0
DP 0.492800 3.0
DP 0.497280 2.0
DP 0.501760 1.0
DP 0.506240 3.0
DP 0.510720 2.0
DP 0.515200 4.0
DP 0.519680 1.0
DP 0.524160 3.0
DP 0.528640 1.0
DP 0.533120 0.0
DP 0.537600 4.0
DP 0.542080 0.0
DP 0.546560 8.0
DP 0.551040 3.0
DP 0.555520 0.0
DP 0.560000 2.0
DP 0.564480 3.0
DP 0.568960 0.0
DP 0.573440 0.0
DP 0.577920 6.0
EN
