# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.48161 s. Light curve stops at 37.98161 s. Time resolution is 0.13760 s. There are 277 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n6 with energy in [8.0,900.0] keV.
IP LINLIN
DP 32.198868 16.0
DP 32.336470 31.0
DP 32.474072 0.0
DP 32.611674 12.0
DP 32.749276 9.0
DP 32.886878 17.0
DP 33.024480 13.0
DP 33.162082 6.0
DP 33.299684 13.0
DP 33.437286 24.0
DP 33.574888 2.0
DP 33.712490 14.0
DP 33.850092 0.0
DP 33.987694 8.0
DP 34.125296 12.0
DP 34.262898 9.0
DP 34.400500 0.0
DP 34.538102 8.0
DP 34.675704 18.0
DP 34.813306 22.0
DP 34.950908 14.0
DP 35.088510 0.0
DP 35.226112 8.0
DP 35.363714 29.0
DP 35.501316 16.0
DP 35.638918 14.0
DP 35.776520 0.0
DP 35.914122 19.0
DP 36.051724 13.0
DP 36.189326 28.0
DP 36.326928 21.0
DP 36.464530 9.0
DP 36.602132 3.0
DP 36.739734 7.0
DP 36.877336 29.0
DP 37.014938 0.0
DP 37.152540 4.0
DP 37.290142 0.0
DP 37.427744 21.0
DP 37.565346 7.0
DP 37.702948 14.0
DP 37.840550 9.0
DP 37.978152 0.0
EN
