# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 1.05538 s. Light curve stops at 63.51938 s. Time resolution is 0.12416 s. There are 513 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n2 with energy in [8.0,900.0] keV.
IP LINLIN
DP 12.043714 9.0
DP 12.167876 50.0
DP 12.292038 18.0
DP 12.416200 25.0
DP 12.540362 30.0
DP 12.664524 21.0
DP 12.788686 15.0
DP 12.912848 19.0
DP 13.037010 34.0
DP 13.161172 12.0
DP 13.285334 14.0
DP 13.409496 7.0
DP 13.533658 30.0
DP 13.657820 18.0
DP 13.781982 17.0
DP 13.906144 30.0
DP 14.030306 14.0
DP 14.154468 33.0
DP 14.278630 24.0
DP 14.402792 17.0
DP 14.526954 28.0
DP 14.651116 5.0
DP 14.775278 10.0
DP 14.899440 18.0
DP 15.023602 21.0
DP 15.147764 36.0
DP 15.271926 24.0
DP 15.396088 0.0
DP 15.520250 17.0
DP 15.644412 23.0
DP 15.768574 35.0
DP 15.892736 36.0
DP 16.016898 33.0
DP 16.141060 29.0
DP 16.265222 29.0
DP 16.389384 3.0
DP 16.513546 23.0
DP 16.637708 0.0
DP 16.761870 3.0
DP 16.886032 13.0
DP 17.010194 0.0
DP 17.134356 16.0
DP 17.258518 33.0
DP 17.382680 7.0
DP 17.506842 0.0
DP 17.631004 11.0
DP 17.755166 6.0
DP 17.879328 5.0
DP 18.003490 2.0
DP 18.127652 25.0
DP 18.251814 24.0
DP 18.375976 18.0
DP 18.500138 10.0
DP 18.624300 8.0
DP 18.748462 22.0
DP 18.872624 10.0
DP 18.996786 20.0
DP 19.120948 31.0
DP 19.245110 12.0
DP 19.369272 11.0
DP 19.493434 9.0
DP 19.617596 21.0
DP 19.741758 22.0
DP 19.865920 5.0
DP 19.990082 19.0
DP 20.114244 1.0
DP 20.238406 32.0
DP 20.362568 26.0
DP 20.486730 21.0
DP 20.610892 17.0
DP 20.735054 11.0
DP 20.859216 23.0
DP 20.983378 19.0
DP 21.107540 3.0
DP 21.231702 31.0
DP 21.355864 20.0
DP 21.480026 16.0
DP 21.604188 3.0
DP 21.728350 6.0
DP 21.852512 12.0
DP 21.976674 27.0
DP 22.100836 19.0
DP 22.224998 0.0
DP 22.349160 14.0
DP 22.473322 17.0
DP 22.597484 13.0
DP 22.721646 14.0
DP 22.845808 34.0
DP 22.969970 6.0
DP 23.094132 5.0
DP 23.218294 16.0
DP 23.342456 18.0
DP 23.466618 34.0
DP 23.590780 17.0
DP 23.714942 4.0
DP 23.839104 0.0
DP 23.963266 27.0
DP 24.087428 9.0
DP 24.211590 4.0
DP 24.335752 27.0
DP 24.459914 0.0
DP 24.584076 17.0
DP 24.708238 18.0
DP 24.832400 0.0
DP 24.956562 3.0
DP 25.080724 14.0
DP 25.204886 0.0
DP 25.329048 0.0
DP 25.453210 5.0
DP 25.577372 18.0
DP 25.701534 14.0
DP 25.825696 0.0
DP 25.949858 0.0
DP 26.074020 24.0
DP 26.198182 1.0
DP 26.322344 0.0
DP 26.446506 3.0
DP 26.570668 2.0
DP 26.694830 13.0
DP 26.818992 9.0
DP 26.943154 11.0
DP 27.067316 0.0
DP 27.191478 2.0
DP 27.315640 33.0
DP 27.439802 31.0
DP 27.563964 0.0
DP 27.688126 11.0
DP 27.812288 0.0
DP 27.936450 3.0
DP 28.060612 12.0
DP 28.184774 26.0
DP 28.308936 14.0
DP 28.433098 0.0
DP 28.557260 1.0
DP 28.681422 0.0
DP 28.805584 0.0
DP 28.929746 0.0
DP 29.053908 13.0
DP 29.178070 0.0
DP 29.302232 8.0
DP 29.426394 11.0
DP 29.550556 22.0
DP 29.674718 0.0
DP 29.798880 48.0
DP 29.923042 38.0
DP 30.047204 41.0
DP 30.171366 54.0
DP 30.295528 46.0
DP 30.419690 45.0
DP 30.543852 41.0
DP 30.668014 51.0
DP 30.792176 86.0
DP 30.916338 92.0
DP 31.040500 127.0
DP 31.164662 125.0
DP 31.288824 137.0
DP 31.412986 171.0
DP 31.537148 180.0
DP 31.661310 300.0
DP 31.785472 399.0
DP 31.909634 456.0
DP 32.033796 484.0
DP 32.157958 513.0
DP 32.282120 669.0
DP 32.406282 757.0
DP 32.530444 847.0
DP 32.654606 1021.0
DP 32.778768 933.0
DP 32.902930 989.0
DP 33.027092 1017.0
DP 33.151254 1049.0
DP 33.275416 1063.0
DP 33.399578 1134.0
DP 33.523740 1255.0
DP 33.647902 1246.0
DP 33.772064 1255.0
DP 33.896226 1315.0
DP 34.020388 1444.0
DP 34.144550 1442.0
DP 34.268712 1466.0
DP 34.392874 1406.0
DP 34.517036 1447.0
DP 34.641198 1422.0
DP 34.765360 1422.0
DP 34.889522 1325.0
DP 35.013684 1519.0
DP 35.137846 1458.0
DP 35.262008 1445.0
DP 35.386170 1532.0
DP 35.510332 1592.0
DP 35.634494 1609.0
DP 35.758656 1551.0
DP 35.882818 1568.0
DP 36.006980 1489.0
DP 36.131142 1406.0
DP 36.255304 1467.0
DP 36.379466 1429.0
DP 36.503628 1348.0
DP 36.627790 1485.0
DP 36.751952 1378.0
DP 36.876114 1337.0
DP 37.000276 1368.0
DP 37.124438 1239.0
DP 37.248600 1100.0
DP 37.372762 1074.0
DP 37.496924 988.0
DP 37.621086 964.0
DP 37.745248 995.0
DP 37.869410 944.0
DP 37.993572 946.0
DP 38.117734 973.0
DP 38.241896 819.0
DP 38.366058 811.0
DP 38.490220 811.0
DP 38.614382 786.0
DP 38.738544 831.0
DP 38.862706 750.0
DP 38.986868 762.0
DP 39.111030 772.0
DP 39.235192 695.0
DP 39.359354 640.0
DP 39.483516 621.0
DP 39.607678 571.0
DP 39.731840 593.0
DP 39.856002 548.0
DP 39.980164 465.0
DP 40.104326 498.0
DP 40.228488 484.0
DP 40.352650 463.0
DP 40.476812 443.0
DP 40.600974 429.0
DP 40.725136 369.0
DP 40.849298 350.0
DP 40.973460 362.0
DP 41.097622 362.0
DP 41.221784 340.0
DP 41.345946 369.0
DP 41.470108 425.0
DP 41.594270 400.0
DP 41.718432 434.0
DP 41.842594 475.0
DP 41.966756 444.0
DP 42.090918 429.0
DP 42.215080 470.0
DP 42.339242 443.0
DP 42.463404 477.0
DP 42.587566 426.0
DP 42.711728 454.0
DP 42.835890 418.0
DP 42.960052 429.0
DP 43.084214 466.0
DP 43.208376 455.0
DP 43.332538 461.0
DP 43.456700 426.0
DP 43.580862 417.0
DP 43.705024 408.0
DP 43.829186 402.0
DP 43.953348 353.0
DP 44.077510 324.0
DP 44.201672 292.0
DP 44.325834 329.0
DP 44.449996 290.0
DP 44.574158 287.0
DP 44.698320 232.0
DP 44.822482 258.0
DP 44.946644 240.0
DP 45.070806 230.0
DP 45.194968 206.0
DP 45.319130 190.0
DP 45.443292 156.0
DP 45.567454 128.0
DP 45.691616 163.0
DP 45.815778 141.0
DP 45.939940 117.0
DP 46.064102 124.0
DP 46.188264 102.0
DP 46.312426 99.0
DP 46.436588 85.0
DP 46.560750 72.0
DP 46.684912 89.0
DP 46.809074 81.0
DP 46.933236 79.0
DP 47.057398 47.0
DP 47.181560 67.0
DP 47.305722 36.0
DP 47.429884 55.0
DP 47.554046 59.0
DP 47.678208 61.0
DP 47.802370 53.0
DP 47.926532 51.0
DP 48.050694 49.0
DP 48.174856 44.0
DP 48.299018 22.0
DP 48.423180 43.0
DP 48.547342 28.0
DP 48.671504 61.0
DP 48.795666 66.0
DP 48.919828 49.0
DP 49.043990 56.0
DP 49.168152 16.0
DP 49.292314 41.0
DP 49.416476 29.0
DP 49.540638 52.0
DP 49.664800 27.0
DP 49.788962 35.0
DP 49.913124 57.0
DP 50.037286 59.0
DP 50.161448 2.0
DP 50.285610 8.0
DP 50.409772 28.0
DP 50.533934 16.0
DP 50.658096 19.0
DP 50.782258 23.0
DP 50.906420 17.0
DP 51.030582 45.0
DP 51.154744 21.0
DP 51.278906 51.0
DP 51.403068 5.0
DP 51.527230 39.0
DP 51.651392 9.0
DP 51.775554 10.0
DP 51.899716 48.0
DP 52.023878 18.0
DP 52.148040 30.0
DP 52.272202 63.0
DP 52.396364 47.0
DP 52.520526 39.0
DP 52.644688 30.0
DP 52.768850 34.0
DP 52.893012 38.0
DP 53.017174 8.0
DP 53.141336 0.0
DP 53.265498 17.0
DP 53.389660 17.0
DP 53.513822 28.0
DP 53.637984 20.0
DP 53.762146 5.0
DP 53.886308 29.0
DP 54.010470 22.0
DP 54.134632 26.0
DP 54.258794 35.0
DP 54.382956 22.0
DP 54.507118 22.0
DP 54.631280 44.0
DP 54.755442 11.0
DP 54.879604 21.0
DP 55.003766 44.0
DP 55.127928 40.0
DP 55.252090 38.0
DP 55.376252 26.0
DP 55.500414 51.0
DP 55.624576 18.0
DP 55.748738 40.0
DP 55.872900 51.0
DP 55.997062 82.0
DP 56.121224 43.0
DP 56.245386 12.0
DP 56.369548 30.0
DP 56.493710 42.0
DP 56.617872 29.0
DP 56.742034 32.0
DP 56.866196 3.0
DP 56.990358 28.0
DP 57.114520 33.0
DP 57.238682 52.0
DP 57.362844 41.0
DP 57.487006 33.0
DP 57.611168 20.0
DP 57.735330 16.0
DP 57.859492 24.0
DP 57.983654 36.0
DP 58.107816 32.0
DP 58.231978 58.0
DP 58.356140 50.0
DP 58.480302 38.0
DP 58.604464 30.0
DP 58.728626 18.0
DP 58.852788 0.0
DP 58.976950 14.0
DP 59.101112 30.0
DP 59.225274 31.0
DP 59.349436 20.0
DP 59.473598 30.0
DP 59.597760 10.0
DP 59.721922 28.0
DP 59.846084 17.0
DP 59.970246 0.0
DP 60.094408 23.0
DP 60.218570 8.0
DP 60.342732 22.0
DP 60.466894 27.0
DP 60.591056 47.0
DP 60.715218 20.0
DP 60.839380 16.0
DP 60.963542 21.0
DP 61.087704 15.0
DP 61.211866 25.0
DP 61.336028 12.0
DP 61.460190 19.0
DP 61.584352 20.0
DP 61.708514 8.0
DP 61.832676 3.0
DP 61.956838 8.0
DP 62.081000 7.0
DP 62.205162 0.0
DP 62.329324 13.0
DP 62.453486 0.0
DP 62.577648 22.0
DP 62.701810 0.0
DP 62.825972 13.0
DP 62.950134 0.0
DP 63.074296 9.0
DP 63.198458 0.0
DP 63.322620 0.0
DP 63.446782 0.0
DP 63.570944 0.0
EN
