# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 1.05538 s. Light curve stops at 63.51938 s. Time resolution is 0.12416 s. There are 513 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector b0 with energy in [250.0,40000.0] keV.
IP LINLIN
DP 42.215080 36.0
DP 42.339242 39.0
DP 42.463404 0.0
DP 42.587566 19.0
DP 42.711728 0.0
DP 42.835890 36.0
DP 42.960052 39.0
DP 43.084214 28.0
DP 43.208376 42.0
DP 43.332538 37.0
DP 43.456700 11.0
DP 43.580862 15.0
DP 43.705024 36.0
DP 43.829186 15.0
DP 43.953348 15.0
DP 44.077510 5.0
DP 44.201672 0.0
DP 44.325834 28.0
DP 44.449996 27.0
DP 44.574158 0.0
DP 44.698320 17.0
DP 44.822482 0.0
DP 44.946644 0.0
DP 45.070806 0.0
DP 45.194968 0.0
DP 45.319130 0.0
DP 45.443292 0.0
DP 45.567454 0.0
DP 45.691616 19.0
DP 45.815778 0.0
DP 45.939940 8.0
DP 46.064102 0.0
DP 46.188264 0.0
DP 46.312426 0.0
DP 46.436588 0.0
DP 46.560750 0.0
DP 46.684912 0.0
DP 46.809074 0.0
DP 46.933236 0.0
DP 47.057398 10.0
DP 47.181560 0.0
DP 47.305722 0.0
DP 47.429884 0.0
DP 47.554046 0.0
DP 47.678208 0.0
DP 47.802370 0.0
DP 47.926532 4.0
DP 48.050694 0.0
DP 48.174856 0.0
DP 48.299018 0.0
DP 48.423180 0.0
DP 48.547342 0.0
DP 48.671504 0.0
DP 48.795666 0.0
DP 48.919828 0.0
DP 49.043990 0.0
DP 49.168152 0.0
DP 49.292314 0.0
DP 49.416476 0.0
DP 49.540638 0.0
DP 49.664800 0.0
DP 49.788962 0.0
DP 49.913124 0.0
DP 50.037286 0.0
DP 50.161448 0.0
DP 50.285610 4.0
DP 50.409772 0.0
DP 50.533934 0.0
DP 50.658096 0.0
DP 50.782258 0.0
DP 50.906420 1.0
DP 51.030582 0.0
DP 51.154744 0.0
DP 51.278906 0.0
DP 51.403068 0.0
DP 51.527230 0.0
DP 51.651392 0.0
DP 51.775554 0.0
DP 51.899716 0.0
DP 52.023878 0.0
DP 52.148040 0.0
DP 52.272202 0.0
DP 52.396364 0.0
DP 52.520526 0.0
DP 52.644688 0.0
DP 52.768850 0.0
DP 52.893012 0.0
DP 53.017174 0.0
DP 53.141336 0.0
DP 53.265498 0.0
DP 53.389660 0.0
DP 53.513822 0.0
DP 53.637984 0.0
DP 53.762146 0.0
DP 53.886308 0.0
DP 54.010470 0.0
DP 54.134632 0.0
DP 54.258794 0.0
DP 54.382956 0.0
DP 54.507118 0.0
DP 54.631280 0.0
DP 54.755442 0.0
DP 54.879604 0.0
DP 55.003766 0.0
DP 55.127928 0.0
DP 55.252090 0.0
DP 55.376252 0.0
DP 55.500414 0.0
DP 55.624576 0.0
DP 55.748738 0.0
DP 55.872900 0.0
DP 55.997062 0.0
DP 56.121224 0.0
DP 56.245386 0.0
DP 56.369548 0.0
DP 56.493710 0.0
DP 56.617872 0.0
DP 56.742034 0.0
DP 56.866196 0.0
DP 56.990358 0.0
DP 57.114520 0.0
DP 57.238682 0.0
DP 57.362844 0.0
DP 57.487006 0.0
DP 57.611168 0.0
DP 57.735330 0.0
DP 57.859492 0.0
DP 57.983654 0.0
DP 58.107816 0.0
DP 58.231978 0.0
DP 58.356140 0.0
DP 58.480302 0.0
DP 58.604464 0.0
DP 58.728626 0.0
DP 58.852788 0.0
DP 58.976950 0.0
DP 59.101112 0.0
DP 59.225274 0.0
DP 59.349436 0.0
DP 59.473598 0.0
DP 59.597760 0.0
DP 59.721922 0.0
DP 59.846084 0.0
DP 59.970246 0.0
DP 60.094408 0.0
DP 60.218570 0.0
DP 60.342732 0.0
DP 60.466894 0.0
DP 60.591056 0.0
DP 60.715218 20.0
DP 60.839380 0.0
DP 60.963542 0.0
DP 61.087704 0.0
DP 61.211866 0.0
DP 61.336028 0.0
DP 61.460190 0.0
DP 61.584352 0.0
DP 61.708514 0.0
DP 61.832676 0.0
DP 61.956838 0.0
DP 62.081000 0.0
DP 62.205162 0.0
DP 62.329324 0.0
DP 62.453486 0.0
DP 62.577648 0.0
DP 62.701810 0.0
DP 62.825972 0.0
DP 62.950134 0.0
DP 63.074296 0.0
DP 63.198458 0.0
DP 63.322620 0.0
DP 63.446782 0.0
DP 63.570944 0.0
EN
