# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.48161 s. Light curve stops at 37.98161 s. Time resolution is 0.13760 s. There are 277 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector b1 with energy in [250.0,40000.0] keV.
IP LINLIN
DP 0.000000 49.0
DP 0.137602 18.0
DP 0.275204 48.0
DP 0.412806 60.0
DP 0.550408 48.0
DP 0.688010 61.0
DP 0.825612 12.0
DP 0.963214 80.0
DP 1.100816 67.0
DP 1.238418 32.0
DP 1.376020 91.0
DP 1.513622 84.0
DP 1.651224 91.0
DP 1.788826 113.0
DP 1.926428 123.0
DP 2.064030 207.0
DP 2.201632 188.0
DP 2.339234 202.0
DP 2.476836 250.0
DP 2.614438 235.0
DP 2.752040 287.0
DP 2.889642 335.0
DP 3.027244 404.0
DP 3.164846 262.0
DP 3.302448 242.0
DP 3.440050 466.0
DP 3.577652 478.0
DP 3.715254 403.0
DP 3.852856 397.0
DP 3.990458 420.0
DP 4.128060 386.0
DP 4.265662 333.0
DP 4.403264 406.0
DP 4.540866 441.0
DP 4.678468 480.0
DP 4.816070 417.0
DP 4.953672 414.0
DP 5.091274 345.0
DP 5.228876 306.0
DP 5.366478 405.0
DP 5.504080 341.0
DP 5.641682 309.0
DP 5.779284 311.0
DP 5.916886 307.0
DP 6.054488 290.0
DP 6.192090 236.0
DP 6.329692 244.0
DP 6.467294 274.0
DP 6.604896 317.0
DP 6.742498 230.0
DP 6.880100 296.0
DP 7.017702 390.0
DP 7.155304 292.0
DP 7.292906 375.0
DP 7.430508 375.0
DP 7.568110 303.0
DP 7.705712 280.0
DP 7.843314 109.0
DP 7.980916 185.0
DP 8.118518 120.0
DP 8.256120 166.0
DP 8.393722 113.0
DP 8.531324 188.0
DP 8.668926 181.0
DP 8.806528 196.0
DP 8.944130 173.0
DP 9.081732 232.0
DP 9.219334 166.0
DP 9.356936 158.0
DP 9.494538 150.0
DP 9.632140 122.0
DP 9.769742 236.0
DP 9.907344 128.0
DP 10.044946 458.0
DP 10.182548 291.0
DP 10.320150 298.0
DP 10.457752 426.0
DP 10.595354 227.0
DP 10.732956 112.0
DP 10.870558 111.0
DP 11.008160 105.0
DP 11.145762 136.0
DP 11.283364 191.0
DP 11.420966 190.0
DP 11.558568 256.0
DP 11.696170 260.0
DP 11.833772 305.0
DP 11.971374 231.0
DP 12.108976 183.0
DP 12.246578 164.0
DP 12.384180 166.0
DP 12.521782 141.0
DP 12.659384 80.0
DP 12.796986 86.0
DP 12.934588 47.0
DP 13.072190 69.0
DP 13.209792 76.0
DP 13.347394 72.0
DP 13.484996 120.0
DP 13.622598 176.0
DP 13.760200 104.0
DP 13.897802 40.0
DP 14.035404 40.0
DP 14.173006 74.0
DP 14.310608 40.0
DP 14.448210 49.0
DP 14.585812 58.0
DP 14.723414 37.0
DP 14.861016 28.0
DP 14.998618 50.0
DP 15.136220 23.0
DP 15.273822 30.0
DP 15.411424 26.0
DP 15.549026 15.0
DP 15.686628 34.0
DP 15.824230 30.0
DP 15.961832 59.0
DP 16.099434 30.0
DP 16.237036 32.0
DP 16.374638 37.0
DP 16.512240 52.0
DP 16.649842 22.0
DP 16.787444 50.0
DP 16.925046 14.0
DP 17.062648 28.0
DP 17.200250 0.0
DP 17.337852 37.0
DP 17.475454 51.0
DP 17.613056 39.0
DP 17.750658 5.0
DP 17.888260 49.0
DP 18.025862 0.0
DP 18.163464 27.0
DP 18.301066 0.0
DP 18.438668 30.0
DP 18.576270 33.0
DP 18.713872 0.0
DP 18.851474 22.0
DP 18.989076 20.0
DP 19.126678 11.0
DP 19.264280 23.0
DP 19.401882 27.0
DP 19.539484 0.0
DP 19.677086 3.0
DP 19.814688 44.0
DP 19.952290 16.0
DP 20.089892 6.0
DP 20.227494 0.0
DP 20.365096 2.0
DP 20.502698 18.0
DP 20.640300 14.0
DP 20.777902 26.0
DP 20.915504 0.0
DP 21.053106 14.0
DP 21.190708 41.0
DP 21.328310 27.0
DP 21.465912 37.0
DP 21.603514 0.0
DP 21.741116 21.0
DP 21.878718 28.0
DP 22.016320 0.0
DP 22.153922 12.0
DP 22.291524 0.0
DP 22.429126 5.0
DP 22.566728 9.0
DP 22.704330 19.0
DP 22.841932 15.0
DP 22.979534 27.0
DP 23.117136 33.0
DP 23.254738 28.0
DP 23.392340 0.0
DP 23.529942 15.0
DP 23.667544 3.0
DP 23.805146 43.0
DP 23.942748 15.0
DP 24.080350 0.0
DP 24.217952 12.0
DP 24.355554 20.0
DP 24.493156 0.0
DP 24.630758 17.0
DP 24.768360 0.0
DP 24.905962 0.0
DP 25.043564 9.0
DP 25.181166 0.0
DP 25.318768 0.0
DP 25.456370 5.0
DP 25.593972 20.0
DP 25.731574 3.0
DP 25.869176 10.0
DP 26.006778 0.0
