# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 1.05538 s. Light curve stops at 63.51938 s. Time resolution is 0.12416 s. There are 513 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n5 with energy in [8.0,900.0] keV.
IP LINLIN
DP 22.969970 34.0
DP 23.094132 16.0
DP 23.218294 10.0
DP 23.342456 0.0
DP 23.466618 18.0
DP 23.590780 6.0
DP 23.714942 14.0
DP 23.839104 0.0
DP 23.963266 4.0
DP 24.087428 23.0
DP 24.211590 0.0
DP 24.335752 10.0
DP 24.459914 24.0
DP 24.584076 15.0
DP 24.708238 17.0
DP 24.832400 14.0
DP 24.956562 13.0
DP 25.080724 6.0
DP 25.204886 21.0
DP 25.329048 34.0
DP 25.453210 19.0
DP 25.577372 0.0
DP 25.701534 0.0
DP 25.825696 0.0
DP 25.949858 0.0
DP 26.074020 8.0
DP 26.198182 3.0
DP 26.322344 1.0
DP 26.446506 19.0
DP 26.570668 3.0
DP 26.694830 0.0
DP 26.818992 7.0
DP 26.943154 9.0
DP 27.067316 0.0
DP 27.191478 21.0
DP 27.315640 0.0
DP 27.439802 0.0
DP 27.563964 5.0
DP 27.688126 0.0
DP 27.812288 8.0
DP 27.936450 8.0
DP 28.060612 2.0
DP 28.184774 0.0
DP 28.308936 27.0
DP 28.433098 8.0
DP 28.557260 13.0
DP 28.681422 6.0
DP 28.805584 10.0
DP 28.929746 8.0
DP 29.053908 3.0
DP 29.178070 11.0
DP 29.302232 6.0
DP 29.426394 38.0
DP 29.550556 5.0
DP 29.674718 7.0
DP 29.798880 4.0
DP 29.923042 44.0
DP 30.047204 4.0
DP 30.171366 31.0
DP 30.295528 15.0
DP 30.419690 32.0
DP 30.543852 22.0
DP 30.668014 59.0
DP 30.792176 55.0
DP 30.916338 57.0
DP 31.040500 53.0
DP 31.164662 72.0
DP 31.288824 115.0
DP 31.412986 118.0
DP 31.537148 132.0
DP 31.661310 191.0
DP 31.785472 282.0
DP 31.909634 298.0
DP 32.033796 342.0
DP 32.157958 413.0
DP 32.282120 436.0
DP 32.406282 572.0
DP 32.530444 626.0
DP 32.654606 702.0
DP 32.778768 700.0
DP 32.902930 674.0
DP 33.027092 711.0
DP 33.151254 686.0
DP 33.275416 745.0
DP 33.399578 779.0
DP 33.523740 824.0
DP 33.647902 822.0
DP 33.772064 886.0
DP 33.896226 927.0
DP 34.020388 926.0
DP 34.144550 1033.0
DP 34.268712 959.0
DP 34.392874 1034.0
DP 34.517036 1012.0
DP 34.641198 1030.0
DP 34.765360 1025.0
DP 34.889522 974.0
DP 35.013684 985.0
DP 35.137846 1059.0
DP 35.262008 1049.0
DP 35.386170 1033.0
DP 35.510332 1072.0
DP 35.634494 1097.0
DP 35.758656 1128.0
DP 35.882818 1069.0
DP 36.006980 1063.0
DP 36.131142 1025.0
DP 36.255304 999.0
DP 36.379466 1024.0
DP 36.503628 978.0
DP 36.627790 949.0
DP 36.751952 949.0
DP 36.876114 905.0
DP 37.000276 900.0
DP 37.124438 872.0
DP 37.248600 797.0
DP 37.372762 769.0
DP 37.496924 725.0
DP 37.621086 681.0
DP 37.745248 692.0
DP 37.869410 639.0
DP 37.993572 632.0
DP 38.117734 621.0
DP 38.241896 589.0
DP 38.366058 609.0
DP 38.490220 536.0
DP 38.614382 544.0
DP 38.738544 569.0
DP 38.862706 532.0
DP 38.986868 518.0
DP 39.111030 492.0
DP 39.235192 464.0
DP 39.359354 423.0
DP 39.483516 426.0
DP 39.607678 393.0
DP 39.731840 398.0
DP 39.856002 342.0
DP 39.980164 327.0
DP 40.104326 347.0
DP 40.228488 299.0
DP 40.352650 322.0
DP 40.476812 295.0
DP 40.600974 251.0
DP 40.725136 257.0
DP 40.849298 234.0
DP 40.973460 278.0
DP 41.097622 229.0
DP 41.221784 250.0
DP 41.345946 237.0
DP 41.470108 253.0
DP 41.594270 247.0
DP 41.718432 261.0
DP 41.842594 311.0
DP 41.966756 287.0
DP 42.090918 317.0
DP 42.215080 287.0
DP 42.339242 286.0
DP 42.463404 310.0
DP 42.587566 261.0
DP 42.711728 289.0
DP 42.835890 317.0
DP 42.960052 333.0
DP 43.084214 312.0
DP 43.208376 325.0
DP 43.332538 271.0
DP 43.456700 262.0
DP 43.580862 307.0
DP 43.705024 274.0
DP 43.829186 196.0
DP 43.953348 226.0
DP 44.077510 203.0
DP 44.201672 205.0
DP 44.325834 186.0
DP 44.449996 166.0
DP 44.574158 184.0
DP 44.698320 143.0
DP 44.822482 153.0
DP 44.946644 131.0
DP 45.070806 118.0
DP 45.194968 118.0
DP 45.319130 136.0
DP 45.443292 90.0
DP 45.567454 76.0
DP 45.691616 86.0
DP 45.815778 76.0
DP 45.939940 65.0
DP 46.064102 65.0
DP 46.188264 59.0
DP 46.312426 54.0
DP 46.436588 49.0
DP 46.560750 70.0
DP 46.684912 59.0
DP 46.809074 44.0
DP 46.933236 39.0
DP 47.057398 30.0
DP 47.181560 78.0
DP 47.305722 41.0
DP 47.429884 32.0
DP 47.554046 24.0
DP 47.678208 31.0
DP 47.802370 23.0
DP 47.926532 4.0
DP 48.050694 11.0
DP 48.174856 52.0
DP 48.299018 13.0
DP 48.423180 37.0
DP 48.547342 32.0
DP 48.671504 33.0
DP 48.795666 23.0
DP 48.919828 1.0
DP 49.043990 41.0
DP 49.168152 35.0
DP 49.292314 28.0
DP 49.416476 26.0
DP 49.540638 14.0
DP 49.664800 11.0
DP 49.788962 17.0
DP 49.913124 13.0
DP 50.037286 6.0
DP 50.161448 12.0
DP 50.285610 0.0
DP 50.409772 43.0
DP 50.533934 3.0
DP 50.658096 16.0
DP 50.782258 0.0
DP 50.906420 33.0
DP 51.030582 19.0
DP 51.154744 0.0
DP 51.278906 0.0
DP 51.403068 8.0
DP 51.527230 38.0
DP 51.651392 5.0
DP 51.775554 13.0
DP 51.899716 33.0
DP 52.023878 18.0
DP 52.148040 9.0
DP 52.272202 25.0
DP 52.396364 11.0
DP 52.520526 14.0
DP 52.644688 10.0
DP 52.768850 16.0
DP 52.893012 34.0
DP 53.017174 32.0
DP 53.141336 7.0
DP 53.265498 0.0
DP 53.389660 24.0
DP 53.513822 0.0
DP 53.637984 20.0
DP 53.762146 18.0
DP 53.886308 0.0
DP 54.010470 15.0
DP 54.134632 13.0
DP 54.258794 36.0
DP 54.382956 0.0
DP 54.507118 20.0
DP 54.631280 1.0
DP 54.755442 10.0
DP 54.879604 44.0
DP 55.003766 0.0
DP 55.127928 9.0
DP 55.252090 12.0
DP 55.376252 22.0
DP 55.500414 20.0
DP 55.624576 32.0
DP 55.748738 31.0
DP 55.872900 6.0
DP 55.997062 30.0
DP 56.121224 2.0
DP 56.245386 14.0
DP 56.369548 6.0
DP 56.493710 6.0
DP 56.617872 5.0
DP 56.742034 32.0
DP 56.866196 26.0
DP 56.990358 13.0
DP 57.114520 20.0
DP 57.238682 13.0
DP 57.362844 9.0
DP 57.487006 17.0
DP 57.611168 34.0
DP 57.735330 25.0
DP 57.859492 1.0
DP 57.983654 21.0
DP 58.107816 7.0
DP 58.231978 6.0
DP 58.356140 13.0
DP 58.480302 0.0
DP 58.604464 22.0
DP 58.728626 6.0
DP 58.852788 0.0
DP 58.976950 2.0
DP 59.101112 17.0
DP 59.225274 12.0
DP 59.349436 2.0
DP 59.473598 0.0
DP 59.597760 3.0
DP 59.721922 0.0
DP 59.846084 0.0
DP 59.970246 35.0
DP 60.094408 0.0
DP 60.218570 8.0
DP 60.342732 0.0
DP 60.466894 0.0
DP 60.591056 1.0
DP 60.715218 4.0
DP 60.839380 0.0
DP 60.963542 0.0
DP 61.087704 6.0
DP 61.211866 6.0
DP 61.336028 0.0
DP 61.460190 8.0
DP 61.584352 0.0
DP 61.708514 4.0
DP 61.832676 0.0
DP 61.956838 0.0
DP 62.081000 0.0
DP 62.205162 0.0
DP 62.329324 0.0
DP 62.453486 0.0
DP 62.577648 0.0
DP 62.701810 4.0
DP 62.825972 5.0
DP 62.950134 0.0
DP 63.074296 15.0
DP 63.198458 0.0
DP 63.322620 0.0
DP 63.446782 12.0
DP 63.570944 0.0
EN
