# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 1.03490 s. Light curve stops at 8.20290 s. Time resolution is 0.02688 s. There are 306 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n2 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 5.0
DP 0.026880 0.0
DP 0.053761 0.0
DP 0.080642 0.0
DP 0.107522 5.0
DP 0.134402 6.0
DP 0.161283 4.0
DP 0.188163 0.0
DP 0.215044 0.0
DP 0.241924 0.0
DP 0.268805 8.0
DP 0.295686 4.0
DP 0.322566 2.0
DP 0.349446 0.0
DP 0.376327 0.0
DP 0.403207 0.0
DP 0.430088 0.0
DP 0.456968 0.0
DP 0.483849 0.0
DP 0.510730 0.0
DP 0.537610 2.0
DP 0.564491 9.0
DP 0.591371 1.0
DP 0.618251 0.0
DP 0.645132 0.0
DP 0.672013 0.0
DP 0.698893 5.0
DP 0.725774 0.0
DP 0.752654 1.0
DP 0.779535 4.0
DP 0.806415 2.0
DP 0.833295 4.0
DP 0.860176 11.0
DP 0.887057 11.0
DP 0.913937 13.0
DP 0.940818 12.0
DP 0.967698 18.0
DP 0.994579 12.0
DP 1.021459 28.0
DP 1.048339 17.0
DP 1.075220 25.0
DP 1.102101 43.0
DP 1.128981 50.0
DP 1.155862 49.0
DP 1.182742 53.0
DP 1.209623 54.0
DP 1.236503 71.0
DP 1.263383 68.0
DP 1.290264 92.0
DP 1.317144 85.0
DP 1.344025 77.0
DP 1.370906 91.0
DP 1.397786 113.0
DP 1.424667 118.0
DP 1.451547 143.0
DP 1.478428 144.0
DP 1.505308 163.0
DP 1.532189 141.0
DP 1.559069 202.0
DP 1.585950 190.0
DP 1.612830 183.0
DP 1.639711 190.0
DP 1.666591 182.0
DP 1.693472 205.0
DP 1.720352 179.0
DP 1.747232 200.0
DP 1.774113 159.0
DP 1.800994 151.0
DP 1.827874 145.0
DP 1.854755 163.0
DP 1.881635 162.0
DP 1.908516 170.0
DP 1.935396 167.0
DP 1.962277 166.0
DP 1.989157 198.0
DP 2.016038 204.0
DP 2.042918 180.0
DP 2.069799 215.0
DP 2.096679 203.0
DP 2.123560 203.0
DP 2.150440 192.0
DP 2.177320 228.0
DP 2.204201 213.0
DP 2.231082 210.0
DP 2.257962 212.0
DP 2.284842 209.0
DP 2.311723 184.0
DP 2.338604 232.0
DP 2.365484 194.0
DP 2.392365 188.0
DP 2.419245 222.0
