# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.48161 s. Light curve stops at 37.98161 s. Time resolution is 0.13760 s. There are 277 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n3 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.000000 77.0
DP 0.137602 58.0
DP 0.275204 42.0
DP 0.412806 55.0
DP 0.550408 41.0
DP 0.688010 22.0
DP 0.825612 59.0
DP 0.963214 85.0
DP 1.100816 102.0
DP 1.238418 64.0
DP 1.376020 75.0
DP 1.513622 114.0
DP 1.651224 139.0
DP 1.788826 168.0
DP 1.926428 152.0
DP 2.064030 277.0
DP 2.201632 355.0
DP 2.339234 368.0
DP 2.476836 451.0
DP 2.614438 538.0
DP 2.752040 559.0
DP 2.889642 663.0
DP 3.027244 734.0
DP 3.164846 649.0
DP 3.302448 605.0
DP 3.440050 680.0
DP 3.577652 864.0
DP 3.715254 936.0
DP 3.852856 1034.0
DP 3.990458 830.0
DP 4.128060 925.0
DP 4.265662 839.0
DP 4.403264 1023.0
DP 4.540866 1031.0
DP 4.678468 1061.0
DP 4.816070 1075.0
DP 4.953672 1000.0
DP 5.091274 894.0
DP 5.228876 785.0
DP 5.366478 806.0
DP 5.504080 700.0
DP 5.641682 674.0
DP 5.779284 686.0
DP 5.916886 662.0
DP 6.054488 631.0
DP 6.192090 566.0
DP 6.329692 575.0
DP 6.467294 613.0
DP 6.604896 619.0
DP 6.742498 530.0
DP 6.880100 583.0
DP 7.017702 614.0
DP 7.155304 637.0
DP 7.292906 616.0
DP 7.430508 657.0
DP 7.568110 674.0
DP 7.705712 650.0
DP 7.843314 613.0
DP 7.980916 603.0
DP 8.118518 528.0
DP 8.256120 604.0
DP 8.393722 485.0
DP 8.531324 562.0
DP 8.668926 620.0
DP 8.806528 670.0
DP 8.944130 602.0
DP 9.081732 643.0
DP 9.219334 590.0
DP 9.356936 549.0
DP 9.494538 612.0
DP 9.632140 548.0
DP 9.769742 615.0
DP 9.907344 503.0
DP 10.044946 844.0
DP 10.182548 850.0
DP 10.320150 868.0
DP 10.457752 1244.0
DP 10.595354 919.0
DP 10.732956 653.0
DP 10.870558 682.0
DP 11.008160 634.0
DP 11.145762 743.0
DP 11.283364 816.0
DP 11.420966 848.0
DP 11.558568 858.0
DP 11.696170 785.0
DP 11.833772 801.0
DP 11.971374 810.0
DP 12.108976 817.0
DP 12.246578 767.0
DP 12.384180 663.0
DP 12.521782 637.0
DP 12.659384 512.0
DP 12.796986 395.0
DP 12.934588 295.0
DP 13.072190 305.0
DP 13.209792 238.0
DP 13.347394 246.0
DP 13.484996 350.0
DP 13.622598 470.0
DP 13.760200 499.0
DP 13.897802 283.0
DP 14.035404 288.0
DP 14.173006 351.0
DP 14.310608 239.0
DP 14.448210 171.0
DP 14.585812 116.0
DP 14.723414 108.0
DP 14.861016 117.0
DP 14.998618 160.0
DP 15.136220 159.0
DP 15.273822 138.0
DP 15.411424 129.0
DP 15.549026 109.0
DP 15.686628 134.0
DP 15.824230 142.0
DP 15.961832 171.0
DP 16.099434 209.0
DP 16.237036 177.0
DP 16.374638 175.0
DP 16.512240 245.0
DP 16.649842 212.0
DP 16.787444 219.0
DP 16.925046 172.0
DP 17.062648 117.0
DP 17.200250 114.0
DP 17.337852 75.0
DP 17.475454 85.0
DP 17.613056 73.0
DP 17.750658 91.0
DP 17.888260 53.0
DP 18.025862 67.0
DP 18.163464 74.0
DP 18.301066 32.0
DP 18.438668 65.0
DP 18.576270 68.0
DP 18.713872 51.0
DP 18.851474 63.0
DP 18.989076 37.0
DP 19.126678 82.0
DP 19.264280 48.0
DP 19.401882 43.0
DP 19.539484 29.0
DP 19.677086 52.0
DP 19.814688 43.0
DP 19.952290 17.0
DP 20.089892 21.0
DP 20.227494 40.0
DP 20.365096 20.0
DP 20.502698 32.0
DP 20.640300 54.0
DP 20.777902 28.0
DP 20.915504 26.0
DP 21.053106 32.0
DP 21.190708 24.0
DP 21.328310 54.0
DP 21.465912 20.0
DP 21.603514 37.0
DP 21.741116 11.0
DP 21.878718 43.0
DP 22.016320 63.0
DP 22.153922 38.0
DP 22.291524 46.0
DP 22.429126 25.0
DP 22.566728 10.0
DP 22.704330 21.0
DP 22.841932 61.0
DP 22.979534 13.0
DP 23.117136 60.0
DP 23.254738 1.0
DP 23.392340 44.0
DP 23.529942 15.0
DP 23.667544 34.0
DP 23.805146 31.0
DP 23.942748 43.0
DP 24.080350 20.0
DP 24.217952 40.0
DP 24.355554 40.0
DP 24.493156 17.0
DP 24.630758 17.0
DP 24.768360 22.0
DP 24.905962 0.0
DP 25.043564 33.0
DP 25.181166 18.0
DP 25.318768 51.0
DP 25.456370 6.0
DP 25.593972 31.0
DP 25.731574 25.0
DP 25.869176 20.0
DP 26.006778 30.0
DP 26.144380 36.0
DP 26.281982 36.0
DP 26.419584 39.0
DP 26.557186 29.0
DP 26.694788 36.0
DP 26.832390 18.0
DP 26.969992 17.0
DP 27.107594 16.0
DP 27.245196 29.0
DP 27.382798 39.0
DP 27.520400 24.0
DP 27.658002 21.0
DP 27.795604 31.0
DP 27.933206 0.0
DP 28.070808 0.0
DP 28.208410 3.0
DP 28.346012 55.0
DP 28.483614 23.0
DP 28.621216 9.0
DP 28.758818 44.0
DP 28.896420 4.0
DP 29.034022 35.0
DP 29.171624 28.0
DP 29.309226 24.0
DP 29.446828 20.0
DP 29.584430 11.0
DP 29.722032 18.0
DP 29.859634 16.0
DP 29.997236 16.0
DP 30.134838 12.0
DP 30.272440 1.0
DP 30.410042 16.0
DP 30.547644 24.0
DP 30.685246 28.0
DP 30.822848 14.0
DP 30.960450 23.0
DP 31.098052 17.0
DP 31.235654 38.0
DP 31.373256 15.0
DP 31.510858 11.0
DP 31.648460 13.0
DP 31.786062 33.0
DP 31.923664 24.0
DP 32.061266 9.0
DP 32.198868 22.0
DP 32.336470 11.0
DP 32.474072 14.0
DP 32.611674 5.0
DP 32.749276 30.0
DP 32.886878 7.0
DP 33.024480 27.0
DP 33.162082 0.0
DP 33.299684 15.0
DP 33.437286 25.0
DP 33.574888 20.0
DP 33.712490 3.0
DP 33.850092 14.0
DP 33.987694 8.0
DP 34.125296 0.0
DP 34.262898 30.0
DP 34.400500 29.0
DP 34.538102 0.0
DP 34.675704 10.0
DP 34.813306 10.0
DP 34.950908 0.0
DP 35.088510 0.0
DP 35.226112 14.0
DP 35.363714 5.0
DP 35.501316 0.0
DP 35.638918 0.0
DP 35.776520 10.0
DP 35.914122 0.0
DP 36.051724 6.0
DP 36.189326 3.0
DP 36.326928 15.0
DP 36.464530 16.0
DP 36.602132 7.0
DP 36.739734 23.0
DP 36.877336 21.0
DP 37.014938 40.0
DP 37.152540 0.0
DP 37.290142 21.0
DP 37.427744 17.0
DP 37.565346 27.0
DP 37.702948 35.0
DP 37.840550 12.0
DP 37.978152 1.0
EN
